index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
118	Computer	S200225	0.666666667	1	2	2	1	0.4	1066.666669	1000.000002	2216.666671	1650.000003	Minor	Good_deeds	46	You have borrowed things and never returned	C2_29	0.0	Hard	I2_38	26	The first Grammy awards was held in 1959	0.888888889	No	LEFT	1549.014	LEFT	144.6623	LEFT	2438.5259	LEFT	2591.672	18.8	0.4	Probable_Lie	RIGHT	LEFT	6	504.1880476	63	16:06.1
104	Computer	S200225	0.5	2	1	1	2	0.5	1350.000003	1350.000003	1500.000003	1783.333337	Minor	Wrong_doings	44	You have watched a pirated movie	C2_60	0.05	Hard	I1_44	52	A dog has four legs	0.166666667	No	RIGHT	328.8961	LEFT	1922.7717	RIGHT	1141.6757	LEFT	1043.5706	18.8	0.5	Probable_Truth	RIGHT	RIGHT	5	847.4957945	64	16:29.9
74	Self	S200225	0.666666667	2	1	1	2	0.6	1500.000003	1433.333336	2066.666671	1933.333337	Minor	Good_deeds	34	You have given way to the handicapped	C1_34	0.7	Hard	I2_59	32	It is night time now	0.111111111	No	RIGHT	167.2176	RIGHT	1564.3826	LEFT	1151.1575	RIGHT	1468.5311	19.4	0.6	Probable_Truth	RIGHT	RIGHT	6	722.7832	65	16:54.5
84	Self	S200225	0.833333333	1	2	2	1	0.8	1283.333336	1150.000002	2500.000005	2500.000005	Major	Good_deeds	1	You have kept your promises	C2_1	1.0	Easy	I2_2	46	Milwaukee Art Museum is located in California	0.0	No	LEFT	998.3743	RIGHT	175.2005	LEFT	2726.6573	RIGHT	1046.751	18.6	0.8	Probable_Lie	RIGHT	RIGHT	1	669.1693	66	17:20.1
7	Self	S200225	0.5	1	2	2	1	0.7	1433.333336	1350.000003	1783.333337	2350.000005	Minor	Good_deeds	13	You have bought cocaine	C2_9	0.0	Hard	I2_56	53	Acoustic Kitty refers to cat with implants	0.055555556	No	LEFT	1961.9517	RIGHT	296.5167	LEFT	1268.2934	LEFT	824.0206	17.9	0.7	Probable_Lie	LEFT	LEFT	5	1697.0491	67	17:45.7
12	Self	S200225	0.5	2	1	2	1	0.8	1500.000003	1283.333336	2500.000005	1933.333337	Major	Good_deeds	16	You have taken responsibility for your actions	C2_16	0.95	Hard	I1_37	44	Fishes can swim in water	0.833333333	Yes	RIGHT	360.5488	RIGHT	300.6753	RIGHT	2533.2137	RIGHT	1023.159	18.7	0.8	Probable_Truth	LEFT	RIGHT	4	1470.6765	68	18:11.1
0	Self	S200225	0.5	1	2	1	2	0.2	1350.000003	1283.333336	2216.666671	2216.666671	Major	Wrong_doings	9	You have started a hotline for victims of bully	C1_9	1.0	Hard	I2_1	56	Most plants emit oxygen in the day	0.0	Yes	LEFT	382.5011	RIGHT	80.3328	RIGHT	896.099	LEFT	2041.1745	18.5	0.2	Probable_Lie	RIGHT	RIGHT	1	859.0092	69	18:35.0
82	Self	S200225	0.833333333	1	2	1	2	0.3	1150.000002	1066.666669	1650.000003	1783.333337	Minor	Wrong_doings	12	You have lied to your parents	C1_1	0.85	Hard	I1_17	58	The Moon orbits around the Earth	0.666666667	Yes	RIGHT	646.7102	RIGHT	711.9203	LEFT	2727.4066	LEFT	1090.8121	18.8	0.3	Probable_Truth	RIGHT	RIGHT	4	676.166	70	18:59.1
98	Computer	S200225	0.5	1	2	1	2	0.1	1283.333336	1433.333336	1650.000003	2500.000005	Minor	Good_deeds	51	You have been physically hurt to protect others	C2_57	0.95	Hard	I1_33	33	It sometimes snows in Singapore	0.055555556	No	RIGHT	629.0423	LEFT	479.4698	LEFT	1167.1927	RIGHT	3653.0111	18.8	0.1	Probable_Truth	RIGHT	RIGHT	4	818.1819307	71	19:25.3
31	Self	S200225	0.666666667	2	1	2	1	0.5	1066.666669	1000.000002	2216.666671	2066.666671	Major	Wrong_doings	47	You have gossiped about your best friend	C2_2	0.95	Easy	I1_8	4	Singapore is in Africa	0.611111111	Yes	RIGHT	104.4298	RIGHT	360.83	LEFT	1784.4226	LEFT	1103.1761	19.3	0.5	Probable_Truth	RIGHT	RIGHT	4	1300.6814	72	19:48.9
88	Self	S200225	0.833333333	2	1	1	2	0.4	1500.000003	1000.000002	1650.000003	2216.666671	Major	Wrong_doings	40	You have intentionally let others cut in line	C1_53	0.0	Hard	I2_36	25	Singapore has four seasons	0.0	No	RIGHT	608.1531	RIGHT	422.2313	LEFT	2664.396	LEFT	2278.0875	19.7	0.4	Probable_Truth	LEFT	LEFT	1	650.3399	73	20:14.4
134	Computer	S200225	0.833333333	1	2	2	1	0.1	1066.666669	1500.000003	2350.000005	2066.666671	Minor	Good_deeds	3	You have donated blood every 6 months for many years	C1_50	0.65	Easy	I1_45	58	It is snowing outside now	0.888888889	Yes	RIGHT	296.4125	LEFT	519.5304	LEFT	1598.0448	RIGHT	1065.2464	19.7	0.1	Probable_Truth	LEFT	LEFT	1	679.4848908	74	20:38.2
56	Self	S200225	0.5	2	1	1	2	0.1	1433.333336	1500.000003	1500.000003	2216.666671	Minor	Wrong_doings	31	You have let a homeless man into your house	C2_23	0.0	Hard	I1_10	30	Algeria is Africa's second largest country	0.0	Yes	LEFT	1310.9999	LEFT	597.0046	LEFT	1863.7692	LEFT	4486.5305	19.7	0.1	Probable_Lie	RIGHT	RIGHT	2	1341.0017	75	21:07.0
68	Self	S200225	0.666666667	1	2	2	1	0.4	1150.000002	1283.333336	2216.666671	1783.333337	Major	Wrong_doings	7	You have provided shelter for stray animals	C1_42	0.05	Hard	I2_60	26	The hyoid bone is the only jointless bone	0.0	Yes	RIGHT	1560.0714	RIGHT	321.5206	LEFT	3937.2343	RIGHT	1927.2802	20.1	0.4	Probable_Truth	RIGHT	RIGHT	4	1008.725	76	21:34.8
77	Self	S200225	0.666666667	2	1	2	1	0.1	1350.000003	1500.000003	2350.000005	1783.333337	Minor	Good_deeds	23	You have faked an illness	C1_57	0.25	Easy	I2_51	51	Septicemia is a lung infection condition	0.0	No	RIGHT	1023.443	RIGHT	1052.1985	LEFT	2626.0491	LEFT	823.8589	20.2	0.1	Probable_Lie	RIGHT	RIGHT	2	914.5514	77	22:00.8
137	Computer	S200225	0.833333333	2	1	1	2	0.7	1216.666669	1066.666669	1783.333337	1933.333337	Major	Wrong_doings	6	You have been sued	C1_60	0.95	Easy	I2_17	8	Beer is an alcoholic drink	0.0	No	LEFT	304.2083	LEFT	544.119	RIGHT	1591.3468	LEFT	2116.2707	20.2	0.7	Probable_Lie	RIGHT	LEFT	6	614.9199113	78	22:24.5
64	Self	S200225	0.666666667	1	2	1	2	0.3	1350.000003	1433.333336	2350.000005	1500.000003	Minor	Good_deeds	28	You have taken part in burglary	C2_33	0.9	Easy	I1_28	28	North Korea is more developed than South Korea	0.888888889	No	RIGHT	387.2694	RIGHT	344.6181	LEFT	2423.74	LEFT	964.6827	20.5	0.3	Probable_Truth	LEFT	LEFT	2	710.4943	79	22:48.5
2	Self	S200225	0.5	1	2	1	2	0.3	1283.333336	1500.000003	1650.000003	1500.000003	Minor	Good_deeds	51	You have been physically hurt to protect others	C2_57	0.95	Hard	I1_33	33	It sometimes snows in Singapore	0.055555556	No	RIGHT	437.6873	RIGHT	480.3477	LEFT	775.2767	RIGHT	1159.6623	20.8	0.3	Probable_Truth	RIGHT	RIGHT	4	1087.9077	80	23:11.0
130	Computer	S200225	0.833333333	1	2	1	2	0.7	1000.000002	1350.000003	2066.666671	1933.333337	Major	Good_deeds	52	You have stolen something	C2_3	0.65	Easy	I1_3	21	Brazil is in South America	0.0	Yes	LEFT	1376.1813	LEFT	304.535	LEFT	1367.7241	LEFT	1246.2244	20.8	0.7	Probable_Lie	LEFT	RIGHT	1	501.5452309	81	23:34.7
63	Self	S200225	0.5	2	1	2	1	0.5	1066.666669	1066.666669	2350.000005	2500.000005	Major	Good_deeds	23	You have given up your seat in the MRT	C1_59	0.8	Easy	I2_18	18	Animals are living things	0.944444444	Yes	RIGHT	519.6654	RIGHT	1106.6295	RIGHT	1444.508	RIGHT	910.7564	21.3	0.5	Probable_Truth	RIGHT	RIGHT	4	969.05	82	23:59.2
51	Self	S200225	0.5	1	2	1	2	0.3	1283.333336	1283.333336	1783.333337	1783.333337	Minor	Good_deeds	18	You have taken months off to volunteer	C1_45	0.05	Hard	I2_44	6	Summer is hotter than winter	0.0	No	LEFT	1745.8744	RIGHT	343.9836	RIGHT	1607.6449	RIGHT	1200.6809	21.0	0.3	Probable_Lie	RIGHT	RIGHT	2	730.5299	83	24:23.6
122	Computer	S200225	0.666666667	2	1	1	2	0.6	1066.666669	1216.666669	1933.333337	2350.000005	Major	Wrong_doings	2	You have been convicted in court	C1_14	0.05	Hard	I2_33	8	Fibers in oranges can be used to make fabric	0.888888889	Yes	RIGHT	4455.061	RIGHT	544.7929	LEFT	1063.0749	LEFT	1305.1235	21.6	0.6	Probable_Lie	LEFT	LEFT	3	791.7086267	84	24:50.8
53	Self	S200225	0.5	1	2	2	1	0.6	1216.666669	1500.000003	1650.000003	1933.333337	Major	Good_deeds	47	You have followed instructions	C2_38	0.95	Easy	I2_23	44	A square has 3 corners	0.944444444	Yes	LEFT	1110.5193	RIGHT	273.5968	LEFT	2194.7466	RIGHT	950.9894	21.0	0.6	Probable_Lie	LEFT	RIGHT	1	2065.3101	85	25:16.3
41	Self	S200225	0.833333333	2	1	1	2	0.2	1000.000002	1500.000003	2500.000005	1933.333337	Major	Wrong_doings	6	You have been sued	C1_60	0.95	Easy	I2_17	8	Beer is an alcoholic drink	0.0	No	RIGHT	232.0485	RIGHT	3483.2303	RIGHT	1247.6552	LEFT	1182.4312	21.2	0.2	Probable_Truth	LEFT	LEFT	1	1527.572	86	25:43.5
141	Computer	S200225	0.833333333	2	1	2	1	0.4	1000.000002	1000.000002	2216.666671	1783.333337	Minor	Good_deeds	48	You have drunk alcohol when you were underage	C2_6	0.45	Hard	I1_27	48	There are 10 continents in the World	0.111111111	No	RIGHT	1110.9604	LEFT	817.1818	LEFT	1586.0	LEFT	950.9733	21.2	0.4	Probable_Truth	RIGHT	RIGHT	4	885.9607665	87	26:07.4
83	Self	S200225	0.833333333	1	2	1	2	0.1	1216.666669	1000.000002	2216.666671	2350.000005	Minor	Good_deeds	36	You have claimed doing things that you never did	C2_43	0.0	Easy	I1_58	22	February has 30 days	0.0	Yes	RIGHT	1199.1711	RIGHT	359.8273	LEFT	1127.6304	LEFT	3867.4859	21.3	0.1	Probable_Truth	LEFT	LEFT	1	1299.4414	88	26:34.6
65	Self	S200225	0.666666667	1	2	1	2	0.5	1433.333336	1216.666669	1783.333337	1650.000003	Major	Wrong_doings	33	You have switched off appliances when not in use	C2_56	1.0	Easy	I2_5	24	Today is Sunday	0.0	No	LEFT	712.9529	RIGHT	48.0043	LEFT	1279.8475	RIGHT	2295.2702	20.8	0.5	Probable_Lie	LEFT	LEFT	6	984.7593	89	26:58.6
94	Self	S200225	0.833333333	2	1	2	1	0.5	1000.000002	1433.333336	2500.000005	1500.000003	Minor	Good_deeds	11	You have failed to keep promises	C2_11	0.0	Hard	I2_40	38	The human's inner ear is larger than a pencil eraser	0.0	Yes	RIGHT	193.3961	RIGHT	941.0087	Time_Max_Exceeded	5000.1402	LEFT	2116.889	21.3	0.5	Probable_Truth	LEFT	LEFT	1	693.2643	90	27:26.6
76	Self	S200225	0.666666667	2	1	2	1	0.4	1066.666669	1000.000002	2500.000005	2350.000005	Minor	Wrong_doings	42	You have a non-judgmental attitude towards everyone	C2_42	1.0	Hard	I1_19	2	Today is a weekday	0.777777778	Yes	RIGHT	1.3428	RIGHT	356.7689	RIGHT	1082.3406	RIGHT	1584.7172	21.7	0.4	Probable_Truth	RIGHT	RIGHT	3	1130.7451	91	27:50.2
87	Self	S200225	0.833333333	1	2	2	1	0.6	1350.000003	1433.333336	1500.000003	1500.000003	Minor	Wrong_doings	17	You have bribed a police officer	C2_46	0.0	Easy	I2_45	45	Feijoa is a type of grape	1.0	No	RIGHT	381.2266	RIGHT	175.9411	LEFT	1702.4023	LEFT	775.9717	22.3	0.6	Probable_Truth	RIGHT	RIGHT	3	727.3651	92	28:12.3
57	Self	S200225	0.5	2	1	1	2	0.6	1000.000002	1000.000002	1783.333337	2350.000005	Major	Good_deeds	27	You have attended all lectures as a student	C2_27	0.0	Easy	I1_40	13	French is Singapore's official language	0.0	Yes	LEFT	360.1712	RIGHT	1024.8447	LEFT	1255.3597	RIGHT	1627.3327	21.7	0.6	Probable_Lie	LEFT	RIGHT	2	1228.4858	93	28:36.6
115	Computer	S200225	0.666666667	1	2	1	2	0.3	1500.000003	1150.000002	1783.333337	1783.333337	Major	Good_deeds	29	You have stopped using plastics completely	C1_49	0.8	Easy	I2_34	57	Marijuana is legal in Singapore	1.0	Yes	LEFT	1335.5261	LEFT	751.671	RIGHT	1735.3597	RIGHT	1972.3546	21.7	0.3	Probable_Lie	LEFT	RIGHT	1	631.1819529	94	29:01.8
132	Computer	S200225	0.833333333	1	2	2	1	0.2	1433.333336	1066.666669	1500.000003	1500.000003	Major	Wrong_doings	13	You have kidnapped someone	C1_19	0.05	Hard	I2_58	3	It is 20th Century now	0.722222222	No	LEFT	1275.0935	LEFT	135.5925	RIGHT	1413.5153	LEFT	911.6266	21.7	0.2	Probable_Lie	LEFT	RIGHT	1	587.2303459	95	29:24.2
123	Computer	S200225	0.666666667	2	1	1	2	0.8	1433.333336	1433.333336	2216.666671	1500.000003	Minor	Good_deeds	4	You have helped others to pick up their belongings	C1_47	0.05	Hard	I1_54	54	Lehman Brothers went bankrupt on 20th September	0.777777778	Yes	RIGHT	335.804	LEFT	1371.3963	LEFT	1296.2991	RIGHT	1556.3219	21.7	0.8	Probable_Truth	RIGHT	LEFT	1	572.6112774	96	30:38.3
105	Computer	S200225	0.5	2	1	1	2	0.6	1000.000002	1150.000002	1650.000003	2066.666671	Major	Good_deeds	8	You have risked your life to save another person's life	C1_24	0.15	Easy	I2_50	50	South East Asia is currently free from polio	0.0	No	RIGHT	63.5832	LEFT	606.9126	LEFT	3837.4646	RIGHT	2766.3791	21.7	0.6	Probable_Lie	LEFT	RIGHT	3	848.629073	97	31:04.8
25	Self	S200225	0.666666667	2	1	1	2	0.1	1216.666669	1283.333336	2500.000005	1650.000003	Minor	Wrong_doings	48	You have assisted in a crime	C2_30	0.0	Hard	I1_36	33	The Amazon forest covers an area of 1 billion acres	0.722222222	No	RIGHT	233.9135	RIGHT	333.6142	RIGHT	2535.6709	LEFT	1278.1559	21.8	0.1	Probable_Truth	LEFT	LEFT	2	950.5219	98	31:29.4
23	Self	S200225	0.666666667	1	2	2	1	0.7	1066.666669	1066.666669	2066.666671	2216.666671	Major	Wrong_doings	49	You have organized a violent protest	C1_6	0.7	Hard	I1_57	34	Christmas Day is in March	0.0	No	RIGHT	486.4402	RIGHT	528.0903	LEFT	1152.0285	LEFT	991.1918	22.5	0.7	Probable_Lie	LEFT	LEFT	3	1006.8268	99	31:52.5
62	Self	S200225	0.5	2	1	2	1	0.2	1216.666669	1283.333336	1650.000003	1650.000003	Minor	Wrong_doings	59	You have thrown your trash into the bin	C2_31	0.2	Hard	I2_13	28	Hot chocolate was created by the Mayan culture	0.888888889	No	RIGHT	375.9743	RIGHT	423.4168	LEFT	2606.7072	RIGHT	2198.7339	22.7	0.2	Probable_Truth	LEFT	RIGHT	5	1751.1565	100	32:18.3
90	Self	S200225	0.833333333	2	1	1	2	0.6	1150.000002	1350.000003	1783.333337	1933.333337	Minor	Good_deeds	28	You have offered a listening ear to a friend	C1_17	1.0	Easy	I2_55	36	Bears have the biggest eyes among mammals	1.0	Yes	RIGHT	337.375	RIGHT	962.3208	LEFT	3239.6483	RIGHT	3035.6364	23.3	0.6	Probable_Truth	LEFT	LEFT	1	747.7537	101	32:45.4
71	Self	S200225	0.666666667	1	2	2	1	0.6	1216.666669	1500.000003	1500.000003	2350.000005	Major	Wrong_doings	25	You have eaten something in the MRT train	C1_40	0.2	Easy	I2_24	1	Malay is one of the races in Singapore	0.944444444	Yes	RIGHT	1564.4549	RIGHT	256.5108	RIGHT	1787.6461	LEFT	1229.8377	23.9	0.6	Probable_Truth	LEFT	LEFT	1	2274.478	102	33:11.6
59	Self	S200225	0.5	2	1	1	2	0.7	1150.000002	1350.000003	2500.000005	1783.333337	Minor	Wrong_doings	30	You have blackmailed others for money	C1_30	0.0	Easy	I1_5	40	Airbags in cars are filled with sodium azide	0.833333333	No	RIGHT	199.7006	RIGHT	141.5697	LEFT	2502.4554	LEFT	1561.1342	24.6	0.7	Probable_Truth	RIGHT	RIGHT	4	849.2775	103	33:36.3
10	Self	S200225	0.5	2	1	1	2	0.3	1433.333336	1433.333336	1933.333337	1650.000003	Major	Good_deeds	38	You have queued to enter the MRT train	C1_44	0.7	Hard	I2_27	27	Afghan Hound is the first cloned cat	0.0	Yes	RIGHT	616.3349	RIGHT	458.9153	LEFT	2782.9937	RIGHT	1296.7372	24.9	0.3	Probable_Truth	RIGHT	RIGHT	4	1395.4825	104	34:01.8
6	Self	S200225	0.5	1	2	2	1	0.4	1500.000003	1150.000002	2350.000005	1650.000003	Minor	Good_deeds	35	You have engaged in underage smoking	C2_35	0.0	Easy	I1_15	47	Nanyang Technological University is in Australia	0.0	Yes	LEFT	836.2397	RIGHT	590.657	LEFT	3445.6119	LEFT	992.8462	24.5	0.4	Probable_Lie	LEFT	RIGHT	2	1602.7349	105	34:28.5
108	Computer	S200225	0.5	2	1	2	1	0.2	1066.666669	1066.666669	2500.000005	2500.000005	Major	Good_deeds	16	You have taken responsibility for your actions	C2_16	0.95	Hard	I1_37	44	Fishes can swim in water	0.833333333	Yes	RIGHT	568.263	LEFT	1995.8768	RIGHT	1215.2124	RIGHT	831.8225	24.5	0.2	Probable_Truth	LEFT	RIGHT	5	888.602913	106	34:53.7
135	Computer	S200225	0.833333333	1	2	2	1	0.8	1350.000003	1000.000002	2500.000005	2500.000005	Major	Wrong_doings	37	You have deceived a loved one	C1_37	0.0	Easy	I2_12	45	There are 6000 spoken languages in the World	0.888888889	Yes	LEFT	1228.7284	LEFT	496.2174	LEFT	2317.723	LEFT	797.664	24.5	0.8	Probable_Lie	RIGHT	LEFT	5	519.1260178	107	35:19.0
50	Self	S200225	0.5	1	2	1	2	0.5	1066.666669	1433.333336	2216.666671	1650.000003	Minor	Good_deeds	45	You have donated a pay cheque to charity	C1_27	0.95	Hard	I1_39	60	There are 20 bones in the human skull	0.0	No	LEFT	449.2129	RIGHT	240.4907	LEFT	3880.2201	RIGHT	2390.1573	24.0	0.5	Probable_Lie	LEFT	RIGHT	3	1025.8451	108	35:45.9
131	Computer	S200225	0.833333333	1	2	1	2	0.3	1216.666669	1216.666669	1783.333337	2350.000005	Minor	Good_deeds	19	You have extorted money from anyone	C2_52	1.0	Hard	I1_31	31	Dutch is the 6th Europe's most widely spoken language	0.055555556	Yes	LEFT	2098.1411	LEFT	815.2968	LEFT	1072.1631	LEFT	1315.2348	24.0	0.3	Probable_Lie	LEFT	RIGHT	1	788.8164823	109	36:11.2
126	Computer	S200225	0.666666667	2	1	2	1	0.7	1150.000002	1066.666669	2500.000005	1783.333337	Major	Good_deeds	30	You have said sorry when you were rude	C2_50	1.0	Easy	I2_39	39	China is a part of Asia	0.0	No	LEFT	128.8862	LEFT	720.3109	RIGHT	1730.6732	RIGHT	1878.17	24.0	0.7	Probable_Truth	LEFT	LEFT	2	706.3934871	110	36:35.4
79	Self	S200225	0.666666667	2	1	2	1	0.2	1150.000002	1066.666669	2216.666671	2500.000005	Major	Good_deeds	26	You have helped your parents when asked to	C1_23	0.05	Easy	I1_32	42	The Earth turns the closest to the sun in May	0.0	Yes	RIGHT	464.1203	RIGHT	2457.1378	Time_Max_Exceeded	5000.1646	RIGHT	61.016	24.2	0.2	Probable_Lie	LEFT	LEFT	4	2043.1884	111	37:04.9
139	Computer	S200225	0.833333333	2	1	1	2	0.2	1283.333336	1150.000002	1500.000003	1500.000003	Minor	Good_deeds	37	You have held the door open for a stranger	C2_37	0.0	Easy	I1_24	27	Penguin can fly with their wings	0.0	Yes	RIGHT	1856.3253	LEFT	912.0192	LEFT	896.64	RIGHT	948.4816	24.2	0.2	Probable_Lie	LEFT	LEFT	2	710.8778155	112	37:28.3
127	Computer	S200225	0.666666667	2	1	2	1	0.3	1216.666669	1150.000002	1783.333337	2066.666671	Major	Wrong_doings	47	You have gossiped about your best friend	C2_2	0.95	Easy	I1_8	4	Singapore is in Africa	0.611111111	Yes	LEFT	401.031	LEFT	1262.8793	LEFT	2766.7416	LEFT	672.5232	24.2	0.3	Probable_Lie	LEFT	RIGHT	1	982.475369	113	37:53.2
140	Computer	S200225	0.833333333	2	1	2	1	0.1	1066.666669	1216.666669	2066.666671	2500.000005	Major	Wrong_doings	45	You have confessed to your mistake	C1_48	0.0	Easy	I2_41	43	R. Amundsen discovered the South Pole	0.055555556	Yes	LEFT	456.8156	LEFT	260.0526	LEFT	2244.2452	RIGHT	1503.943	24.2	0.1	Probable_Lie	RIGHT	LEFT	4	813.4074289	114	38:17.9
67	Self	S200225	0.666666667	1	2	1	2	0.8	1283.333336	1000.000002	1650.000003	2500.000005	Minor	Wrong_doings	42	You have said thank you when you have received help	C1_28	0.0	Hard	I1_41	5	Astatine is the rarest element in the Earth's crust	0.0	Yes	RIGHT	1679.0931	RIGHT	263.8251	LEFT	3285.977	RIGHT	1142.1574	25.0	0.8	Probable_Lie	LEFT	LEFT	5	1360.9367	115	38:44.6
121	Computer	S200225	0.666666667	2	1	1	2	0.2	1283.333336	1500.000003	2350.000005	2500.000005	Minor	Wrong_doings	48	You have assisted in a crime	C2_30	0.0	Hard	I1_36	33	The Amazon forest covers an area of 1 billion acres	0.722222222	No	LEFT	151.4191	LEFT	820.8475	RIGHT	1174.9178	LEFT	1157.5222	25.0	0.2	Probable_Lie	RIGHT	RIGHT	2	774.3639018	116	39:08.9
142	Computer	S200225	0.833333333	2	1	2	1	0.3	1350.000003	1350.000003	1933.333337	1650.000003	Minor	Wrong_doings	5	You have lost everything just to help others	C2_19	0.0	Hard	I1_53	17	Nomophobia is the fear of being without a phone or computer	0.888888889	Yes	LEFT	479.4966	LEFT	1393.4753	LEFT	2615.8349	RIGHT	2069.996	25.0	0.3	Probable_Lie	LEFT	LEFT	4	506.294015	117	39:34.8
8	Self	S200225	0.5	2	1	1	2	0.1	1000.000002	1500.000003	1650.000003	1783.333337	Minor	Wrong_doings	44	You have watched a pirated movie	C2_60	0.05	Hard	I1_44	52	A dog has four legs	0.166666667	No	RIGHT	352.443	RIGHT	215.6505	RIGHT	767.2758	LEFT	731.0368	25.1	0.1	Probable_Truth	LEFT	RIGHT	6	1591.8721	118	39:57.0
91	Self	S200225	0.833333333	2	1	1	2	0.2	1350.000003	1066.666669	2066.666671	1650.000003	Major	Good_deeds	17	You have sold illegal drugs	C2_40	0.0	Easy	I1_38	14	Obama is the USA president now	0.666666667	No	RIGHT	391.6758	RIGHT	526.3855	RIGHT	1720.5479	LEFT	1461.1285	25.3	0.2	Probable_Truth	LEFT	LEFT	1	1835.358	119	40:21.6
30	Self	S200225	0.666666667	2	1	2	1	0.3	1283.333336	1350.000003	1933.333337	1500.000003	Major	Good_deeds	30	You have said sorry when you were rude	C2_50	1.0	Easy	I2_39	39	China is a part of Asia	0.0	No	RIGHT	344.2007	RIGHT	530.8251	RIGHT	1462.6212	RIGHT	647.4843	25.6	0.3	Probable_Truth	RIGHT	RIGHT	3	887.7846	120	40:44.1
9	Self	S200225	0.5	2	1	1	2	0.5	1216.666669	1066.666669	1783.333337	2500.000005	Major	Good_deeds	8	You have risked your life to save another person's life	C1_24	0.15	Easy	I2_50	50	South East Asia is currently free from polio	0.0	No	RIGHT	360.6128	RIGHT	383.4943	LEFT	1207.4342	RIGHT	2005.0851	26.1	0.5	Probable_Truth	LEFT	RIGHT	6	1259.2547	121	41:08.5
1	Self	S200225	0.5	1	2	1	2	0.5	1216.666669	1066.666669	2500.000005	2500.000005	Major	Wrong_doings	8	You have helped with household chores	C1_51	0.75	Easy	I1_25	25	The Earth is round	0.833333333	Yes	LEFT	926.8084	RIGHT	49.377	RIGHT	688.9145	RIGHT	1963.0436	25.6	0.5	Probable_Lie	LEFT	RIGHT	1	1060.9362	122	41:33.0
44	Self	S200225	0.833333333	2	1	2	1	0.5	1150.000002	1066.666669	2216.666671	1783.333337	Major	Wrong_doings	45	You have confessed to your mistake	C1_48	0.0	Easy	I2_41	43	R. Amundsen discovered the South Pole	0.055555556	Yes	RIGHT	480.6096	RIGHT	1639.1534	LEFT	2801.3123	RIGHT	718.7334	26.1	0.5	Probable_Truth	LEFT	LEFT	1	794.9645	123	41:58.3
22	Self	S200225	0.666666667	1	2	2	1	0.3	1350.000003	1150.000002	1783.333337	1500.000003	Minor	Good_deeds	46	You have borrowed things and never returned	C2_29	0.0	Hard	I2_38	26	The first Grammy awards was held in 1959	0.888888889	No	RIGHT	329.4325	RIGHT	248.959	LEFT	1141.2405	RIGHT	743.9361	26.4	0.3	Probable_Truth	LEFT	LEFT	2	1961.861	124	42:21.1
47	Self	S200225	0.833333333	2	1	2	1	0.6	1500.000003	1000.000002	2066.666671	2066.666671	Minor	Wrong_doings	20	You have illegally stayed in a country	C2_45	0.85	Hard	I1_48	24	Saturn's rings are between 30 and 300 feet thick	1.0	No	RIGHT	296.2396	RIGHT	3653.1878	RIGHT	1414.31	LEFT	872.0047	27.0	0.6	Probable_Lie	RIGHT	RIGHT	1	1316.3396	125	42:47.8
42	Self	S200225	0.833333333	2	1	1	2	0.8	1283.333336	1150.000002	1783.333337	1500.000003	Major	Good_deeds	60	You have been restricting your electricity consumption	C1_5	0.55	Easy	I2_43	53	Carnivore refers to meat-eater	0.944444444	Yes	LEFT	304.6115	LEFT	546.8654	RIGHT	871.5619	RIGHT	3285.6993	27.0	0.8	Probable_Lie	RIGHT	RIGHT	1	650.1427	126	43:11.8
29	Self	S200225	0.666666667	2	1	2	1	0.7	1433.333336	1433.333336	2066.666671	2500.000005	Minor	Wrong_doings	50	You have fabricated facts about yourself	C2_48	0.0	Hard	I1_4	35	It takes 500 days to travel from Earth to Mars	0.0	Yes	LEFT	743.938	LEFT	382.2866	LEFT	2661.5634	LEFT	984.5925	27.0	0.7	Probable_Lie	LEFT	LEFT	6	1532.6617	127	43:38.1
102	Computer	S200225	0.5	1	2	2	1	0.5	1066.666669	1350.000003	1500.000003	2066.666671	Minor	Good_deeds	35	You have engaged in underage smoking	C2_35	0.0	Easy	I1_15	47	Nanyang Technological University is in Australia	0.0	Yes	LEFT	594.246	LEFT	352.4394	LEFT	1254.9393	LEFT	784.1814	27.0	0.5	Probable_Lie	LEFT	RIGHT	2	781.4817601	128	44:00.4
