index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
58	Self	S210217	0.5	2	1	1	2	0.4	1433.3333362	1000.000002	1650.0000033	1933.3333372	Major	Wrong_doings	29	You have borrowed things and never returned	C1_20	0.8	Easy	I2_53	3	The first Olympic Games was held in the 5th century B.C	0.0	Yes	LEFT	447.5271999999677	RIGHT	1021.8725999998242	LEFT	1612.862299999961	LEFT	2551.6922000001614	11.699999999999994	0.4	Probable_Lie	LEFT	RIGHT	3	2312.389400000029	55	2021-02-17 14:59:49.173209
48	Self	S210217	0.5	1	2	1	2	0.7	1066.6666688	1216.6666691	1783.3333369	1500.000003	Major	Good_deeds	2	You have gossiped about your best friend	C1_4	0.0	Hard	I1_35	5	Cernan was the second last man to walk on the Moon	0.0	Yes	RIGHT	625.880000000052	RIGHT	223.73689999994892	LEFT	1446.071300000085	LEFT	2408.1330000001344	12.399999999999991	0.7	Probable_Truth	LEFT	RIGHT	4	2449.928	56	2021-02-17 15:00:14.468380
60	Self	S210217	0.5	2	1	2	1	0.5	1066.6666688	1433.3333362	1783.3333369	2350.0000047	Minor	Good_deeds	37	You have helped with household chores	C2_29	0.7	Hard	I1_21	27	There are 6000 spoken languages in the World	0.833333333333333	No	RIGHT	222.76850000002923	RIGHT	479.9172999998973	RIGHT	1302.375199999915	LEFT	2993.278500000088	12.899999999999991	0.5	Probable_Truth	RIGHT	LEFT	3	1029.7195999999076	57	2021-02-17 15:00:39.709703
44	Self	S210217	0.8333333333333334	2	1	2	1	0.7	1433.3333362	1216.6666691	2350.0000047	2500.000005	Major	Good_deeds	46	You have faked an illness	C1_1	0.9	Easy	I1_11	26	It takes 500 days to travel from Earth to Mars	0.0555555555555556	Yes	RIGHT	248.82049999996525	RIGHT	707.7964000000065	LEFT	1504.8679000001357	LEFT	4205.380700000205	13.599999999999993	0.7	Probable_Truth	LEFT	LEFT	1	756.8856000000324	58	2021-02-17 15:01:07.205282
5	Self	S210217	0.5	1	2	2	1	0.8	1433.3333362	1066.6666688	2500.000005	2066.6666708	Minor	Good_deeds	40	You have cursed at others	C2_58	0.05	Easy	I2_54	47	French is Singapore's official language	0.111111111111111	Yes	LEFT	862.8627000000506	RIGHT	721.0308000001078	LEFT	734.8240999999689	LEFT	950.5122000000484	12.799999999999992	0.8	Probable_Lie	RIGHT	RIGHT	3	2444.271700000172	59	2021-02-17 15:01:32.556171
6	Self	S210217	0.5	1	2	2	1	0.6	1150.0000023	1433.3333362	1650.0000033	2350.0000047	Minor	Good_deeds	6	You have offered a listening ear to a friend	C1_38	0.15	Easy	I2_12	10	The first Grammy awards was held in 1959	0.0	Yes	LEFT	808.1442999998671	RIGHT	640.5002000001332	RIGHT	1393.686099999968	RIGHT	2571.853999999803	12.199999999999992	0.6	Probable_Lie	RIGHT	RIGHT	1	2520.469300000059	60	2021-02-17 15:01:59.646859
121	Computer	S210217	0.6666666666666666	2	1	1	2	0.4	1433.3333362	1500.000003	2216.6666711000003	2350.0000047	Minor	Good_deeds	53	You have helped a friend in need	C2_34	1.0	Hard	I2_52	52	South East Asia is currently free from polio	0.777777777777778	No	LEFT	536.9041000001289	LEFT	912.3305000000528	RIGHT	1707.0811000000958	RIGHT	1504.1298999999526	12.199999999999992	0.4	Probable_Truth	LEFT	RIGHT	3	907.211946314446	61	2021-02-17 15:02:25.276171
85	Self	S210217	0.8333333333333334	1	2	2	1	0.3	1433.3333362	1500.000003	1783.3333369	2350.0000047	Major	Wrong_doings	59	You have made someone cry	C2_7	0.9	Hard	I1_12	8	The human's inner ear is larger than a pencil eraser	0.888888888888889	Yes	RIGHT	545.6753000000845	RIGHT	257.1318999998766	LEFT	1376.0846999998648	LEFT	4332.849499999838	12.499999999999991	0.3	Probable_Truth	LEFT	LEFT	1	748.4795000000304	62	2021-02-17 15:02:52.172394
132	Computer	S210217	0.8333333333333334	1	2	2	1	0.8	1500.000003	1433.3333362	2216.6666711000003	1500.000003	Major	Wrong_doings	39	You have volunteered every week for many years	C2_35	0.95	Hard	I1_50	31	Vegetarians can eat vegetable products	0.0	Yes	LEFT	1037.0566999999935	LEFT	559.9970999999186	RIGHT	1367.4521000000368	RIGHT	2837.725900000123	12.499999999999991	0.8	Probable_Truth	LEFT	RIGHT	4	775.048878498754	63	2021-02-17 15:03:17.964082
97	Computer	S210217	0.5	1	2	1	2	0.8	1150.0000023	1150.0000023	1650.0000033	1783.3333369	Minor	Wrong_doings	13	You have sheltered others from disasters	C1_13	0.0	Hard	I1_47	34	Most plants emit oxygen in the day	0.888888888888889	No	RIGHT	1581.300199999987	LEFT	784.7577999998521	RIGHT	1002.8878999999052	RIGHT	2664.566799999875	12.499999999999991	0.8	Probable_Truth	LEFT	RIGHT	5	595.229050350973	64	2021-02-17 15:03:42.901911
110	Computer	S210217	0.5	2	1	2	1	0.3	1150.0000023	1500.000003	2216.6666711000003	2350.0000047	Minor	Wrong_doings	48	You have stopped using plastics completely	C1_19	0.85	Easy	I2_2	33	It is night time now	0.0	No	RIGHT	326.79300000017975	LEFT	692.8267999999207	RIGHT	1751.6971999998532	LEFT	1131.1651000000893	12.499999999999991	0.3	Probable_Truth	LEFT	RIGHT	5	536.4067140223204	65	2021-02-17 15:04:07.140232
34	Self	S210217	0.8333333333333334	1	2	1	2	0.5	1000.000002	1150.0000023	2350.0000047	2500.000005	Minor	Wrong_doings	35	You have participated in a scamming business	C2_38	0.95	Hard	I1_57	42	Marijuana is legal in Singapore	0.833333333333333	Yes	RIGHT	539.9021999996876	RIGHT	247.81750000011016	LEFT	1837.9347000000053	LEFT	1718.6805000001186	12.999999999999991	0.5	Probable_Truth	RIGHT	RIGHT	5	769.7090000001481	66	2021-02-17 15:04:31.829781
7	Self	S210217	0.5	1	2	2	1	0.4	1350.0000027	1216.6666691	1500.000003	1783.3333369	Major	Wrong_doings	51	You have fabricated facts about yourself	C2_30	0.0	Hard	I2_34	24	Some owl species hunt fish	0.944444444444444	Yes	LEFT	750.1048999997693	RIGHT	305.1170000003367	LEFT	1383.4987999998702	LEFT	1825.302300000203	12.599999999999993	0.4	Probable_Lie	LEFT	LEFT	5	1184.606199999962	67	2021-02-17 15:04:55.700037
115	Computer	S210217	0.6666666666666666	1	2	1	2	0.1	1350.0000027	1283.3333359	2066.6666708	2066.6666708	Minor	Wrong_doings	36	You have intentionally let others cut in line	C2_9	0.85	Easy	I2_23	16	Singapore has four seasons	0.0	No	LEFT	825.3272000001743	LEFT	324.995299999955	RIGHT	1781.0954999999922	LEFT	2311.435900000106	12.599999999999993	0.1	Probable_Lie	LEFT	RIGHT	1	520.957859431895	68	2021-02-17 15:05:20.812832
130	Computer	S210217	0.8333333333333334	1	2	1	2	0.5	1283.3333359	1350.0000027	2350.0000047	1783.3333369	Minor	Wrong_doings	35	You have participated in a scamming business	C2_38	0.95	Hard	I1_57	42	Marijuana is legal in Singapore	0.833333333333333	Yes	RIGHT	598.4161999999742	LEFT	623.92809999983	LEFT	1314.9203999996644	LEFT	751.1408999998821	12.599999999999993	0.5	Probable_Truth	RIGHT	RIGHT	3	512.7747133029309	69	2021-02-17 15:05:43.956856
69	Self	S210217	0.6666666666666666	1	2	2	1	0.8	1350.0000027	1216.6666691	2216.6666711000003	2350.0000047	Major	Wrong_doings	6	You have adopted a zero-waste lifestyle	C1_8	1.0	Hard	I1_43	54	Red is a color	0.0	No	LEFT	641.3408999997046	RIGHT	240.509899999779	RIGHT	1272.208700000192	RIGHT	1011.6588999999294	11.799999999999992	0.8	Probable_Lie	RIGHT	RIGHT	2	577.2670999999718	70	2021-02-17 15:06:07.404426
15	Self	S210217	0.5	2	1	2	1	0.2	1216.6666691	1066.6666688	2350.0000047	2066.6666708	Minor	Good_deeds	19	You have kidnapped someone	C1_5	0.0	Hard	I2_27	21	Mexico's National Day is September 16	0.0	Yes	LEFT	896.2783000001764	RIGHT	688.6964999998781	LEFT	840.0593000001209	LEFT	1781.057900000178	11.599999999999993	0.2	Probable_Lie	RIGHT	LEFT	4	842.8130000002056	71	2021-02-17 15:06:31.732088
45	Self	S210217	0.8333333333333334	2	1	2	1	0.6	1066.6666688	1350.0000027	1500.000003	1783.3333369	Major	Good_deeds	33	You have kept your promises	C1_46	1.0	Easy	I2_26	40	Penguin can fly with their wings	0.722222222222222	No	RIGHT	639.8472999999285	RIGHT	621.0552000002281	RIGHT	809.628900000007	LEFT	1114.4839999997205	12.199999999999992	0.6	Probable_Truth	RIGHT	RIGHT	6	447.4482000000535	72	2021-02-17 15:06:53.636120
14	Self	S210217	0.5	2	1	2	1	0.7	1000.000002	1150.0000023	1783.3333369	2500.000005	Minor	Wrong_doings	48	You have stopped using plastics completely	C1_19	0.85	Easy	I2_2	33	It is night time now	0.0	No	LEFT	703.6614000003283	RIGHT	704.6758999999838	RIGHT	1327.6851999999053	LEFT	1364.01479999995	11.499999999999991	0.7	Probable_Lie	LEFT	LEFT	5	1248.185299999932	73	2021-02-17 15:07:17.997624
109	Computer	S210217	0.5	2	1	2	1	0.7	1000.000002	1283.3333359	1650.0000033	2500.000005	Major	Wrong_doings	52	You have lied to your parents	C1_43	0.95	Easy	I1_2	33	The Earth is round	0.777777777777778	No	RIGHT	280.0938000000315	LEFT	1100.1354999998512	LEFT	1103.7249999999403	RIGHT	1165.8939999997529	11.499999999999991	0.7	Probable_Truth	RIGHT	LEFT	3	965.5021676189066	74	2021-02-17 15:07:41.619851
73	Self	S210217	0.6666666666666666	2	1	1	2	0.8	1350.0000027	1500.000003	2500.000005	1933.3333372	Major	Wrong_doings	57	You have thrown your trash into the bin	C1_28	0.55	Easy	I2_17	13	Polish is 20th most spoken language in the World	1.0	No	LEFT	1080.7866000000104	LEFT	882.9428999997617	RIGHT	1563.7162000002718	RIGHT	1774.3140999996283	11.499999999999991	0.8	Probable_Lie	RIGHT	RIGHT	1	610.511200000019	75	2021-02-17 15:08:07.396335
99	Computer	S210217	0.5	1	2	1	2	0.7	1066.6666688	1283.3333359	2350.0000047	1500.000003	Minor	Good_deeds	58	You have organized a violent protest	C1_51	0.95	Hard	I1_46	19	The Moon orbits around the Earth	0.944444444444444	No	LEFT	816.9668999998976	LEFT	472.2351000000344	LEFT	1373.5117999999602	RIGHT	809.3877000001157	11.499999999999991	0.7	Probable_Lie	LEFT	LEFT	6	926.8595106582668	76	2021-02-17 15:08:30.571878
31	Self	S210217	0.6666666666666666	2	1	2	1	0.6	1500.000003	1000.000002	1783.3333369	1933.3333372	Minor	Good_deeds	3	You have deceived a loved one	C1_22	0.0	Easy	I2_22	50	China is a part of Asia	0.833333333333333	No	RIGHT	248.1316999997034	RIGHT	562.0179000002281	LEFT	991.9604000001528	RIGHT	1452.0149999998466	12.099999999999993	0.6	Probable_Truth	LEFT	LEFT	2	640.9458000002815	77	2021-02-17 15:08:53.260119
135	Computer	S210217	0.8333333333333334	1	2	2	1	0.1	1350.0000027	1283.3333359	2066.6666708	2500.000005	Minor	Wrong_doings	23	You have held the elevator doors for others	C2_28	0.15	Easy	I2_6	50	There is typically 0.6 grams of mercury in glass thermometer	0.833333333333333	No	LEFT	996.321899999657	LEFT	535.9677000001284	RIGHT	1127.1257999997033	RIGHT	1295.7521000002998	12.099999999999993	0.1	Probable_Truth	LEFT	RIGHT	3	588.0251361817737	78	2021-02-17 15:09:17.573251
143	Computer	S210217	0.8333333333333334	2	1	2	1	0.5	1216.6666691	1500.000003	2500.000005	2350.0000047	Major	Wrong_doings	46	You have used heroin	C2_33	0.7	Hard	I2_46	46	Bears have the biggest eyes among mammals	0.611111111111111	No	RIGHT	503.501199999846	LEFT	824.2542999996658	LEFT	1025.184999999965	LEFT	1556.2804000001051	12.099999999999993	0.5	Probable_Truth	LEFT	LEFT	1	557.5424054149448	79	2021-02-17 15:09:42.172766
136	Computer	S210217	0.8333333333333334	2	1	1	2	0.4	1500.000003	1350.0000027	1650.0000033	2500.000005	Minor	Wrong_doings	16	You have started an NGO using your savings	C2_14	0.85	Easy	I1_38	58	A square has 3 corners	0.833333333333333	Yes	RIGHT	343.0496000000858	LEFT	724.136499999986	RIGHT	2223.5286999998607	LEFT	1144.5298999997249	12.099999999999993	0.4	Probable_Truth	LEFT	LEFT	1	595.9242035443959	80	2021-02-17 15:10:06.780056
17	Self	S210217	0.6666666666666666	1	2	1	2	0.4	1216.6666691	1500.000003	2216.6666711000003	2216.6666711000003	Major	Good_deeds	9	You have engaged in money laundering	C1_7	0.9	Easy	I1_6	23	Kangaroos live in Africa	0.611111111111111	Yes	RIGHT	607.3584999999184	RIGHT	169.66490000004342	LEFT	1104.4863000001897	LEFT	1273.480599999857	12.499999999999991	0.4	Probable_Truth	LEFT	LEFT	2	665.3796000000511	81	2021-02-17 15:10:30.325780
140	Computer	S210217	0.8333333333333334	2	1	2	1	0.3	1350.0000027	1216.6666691	2216.6666711000003	2216.6666711000003	Major	Good_deeds	46	You have faked an illness	C1_1	0.9	Easy	I1_11	26	It takes 500 days to travel from Earth to Mars	0.0555555555555556	Yes	RIGHT	353.22569999971165	LEFT	723.5795999999937	LEFT	1152.7593000000709	RIGHT	4777.196500000173	12.499999999999991	0.3	Probable_Lie	LEFT	LEFT	2	561.2094262731127	82	2021-02-17 15:10:57.467865
43	Self	S210217	0.8333333333333334	2	1	1	2	0.8	1500.000003	1433.3333362	1650.0000033	1500.000003	Minor	Wrong_doings	1	You have been restricting your electricity consumption	C2_46	0.05	Hard	I2_40	38	Singapore ranked 8th in World's smallest countries	0.0	No	RIGHT	224.74239999974088	RIGHT	454.4455999998718	RIGHT	2205.7145999997374	RIGHT	2879.8587999999654	13.299999999999994	0.8	Probable_Lie	LEFT	LEFT	4	744.3456999999398	83	2021-02-17 15:11:22.636202
139	Computer	S210217	0.8333333333333334	2	1	1	2	0.2	1150.0000023	1283.3333359	1933.3333372	1783.3333369	Minor	Wrong_doings	1	You have been restricting your electricity consumption	C2_46	0.05	Hard	I2_40	38	Singapore ranked 8th in World's smallest countries	0.0	No	RIGHT	423.9849999999024	LEFT	605.0458999998227	RIGHT	2386.412500000006	RIGHT	856.2396000002082	13.299999999999994	0.2	Probable_Truth	LEFT	LEFT	1	612.0485013627803	84	2021-02-17 15:11:46.244595
13	Self	S210217	0.5	2	1	2	1	0.6	1350.0000027	1216.6666691	1933.3333372	2350.0000047	Major	Wrong_doings	52	You have lied to your parents	C1_43	0.95	Easy	I1_2	33	The Earth is round	0.777777777777778	No	RIGHT	105.0890999999865	RIGHT	707.9343000000335	LEFT	743.7583000000814	RIGHT	739.6379000001616	13.899999999999991	0.6	Probable_Truth	RIGHT	RIGHT	4	1171.2840000000142	85	2021-02-17 15:12:09.140106
84	Self	S210217	0.8333333333333334	1	2	2	1	0.4	1350.0000027	1283.3333359	1650.0000033	1783.3333369	Minor	Wrong_doings	14	You have signed up as a bone marrow donor	C2_10	0.1	Hard	I2_8	12	"Statue of Liberty is 151 feet tall"	0.0	Yes	RIGHT	599.6141999999054	RIGHT	210.48490000021047	RIGHT	1710.9129000000394	RIGHT	1378.4061000001202	14.299999999999994	0.4	Probable_Truth	LEFT	LEFT	1	633.4107999996377	86	2021-02-17 15:12:32.316616
36	Self	S210217	0.8333333333333334	1	2	2	1	0.2	1283.3333359	1066.6666688	1650.0000033	2066.6666708	Major	Wrong_doings	39	You have volunteered every week for many years	C2_35	0.95	Hard	I1_50	31	Vegetarians can eat vegetable products	0.0	Yes	RIGHT	606.3493000001472	RIGHT	281.5998999999465	RIGHT	1094.3578999999772	RIGHT	2134.759799999756	14.499999999999991	0.2	Probable_Truth	LEFT	LEFT	1	598.23920000008	87	2021-02-17 15:12:55.675602
77	Self	S210217	0.6666666666666666	2	1	2	1	0.4	1500.000003	1150.0000023	1933.3333372	2500.000005	Major	Wrong_doings	19	You have lost everything just to help others	C1_57	0.25	Hard	I2_60	1	Nomophobia is the fear of being without a phone or computer	0.0	No	RIGHT	288.2767999999487	RIGHT	597.4145999998655	RIGHT	3046.3857999998254	RIGHT	2285.599300000285	14.899999999999991	0.4	Probable_Truth	RIGHT	RIGHT	4	636.7832000000817	88	2021-02-17 15:13:22.187705
116	Computer	S210217	0.6666666666666666	1	2	2	1	0.5	1066.6666688	1433.3333362	1783.3333369	1650.0000033	Major	Good_deeds	44	You have told someone's secret to others	C1_44	0.8	Easy	I2_36	36	There are 20 bones in the human skull	1.0	Yes	LEFT	1085.7922999998664	LEFT	511.1688000001777	LEFT	1120.7173000002513	LEFT	1071.4880000000448	14.899999999999991	0.5	Probable_Lie	RIGHT	RIGHT	1	703.6012504445378	89	2021-02-17 15:13:45.180956
119	Computer	S210217	0.6666666666666666	1	2	2	1	0.6	1216.6666691	1066.6666688	1933.3333372	1933.3333372	Major	Wrong_doings	16	You have risked your life to save another person's life	C2_54	0.95	Hard	I1_37	6	Fishes can swim in water	0.666666666666667	No	LEFT	1509.6263000000365	LEFT	424.7371999999814	RIGHT	1661.1901999999643	RIGHT	1923.987000000125	14.899999999999991	0.6	Probable_Truth	LEFT	LEFT	2	668.0929809407152	90	2021-02-17 15:14:10.092561
70	Self	S210217	0.6666666666666666	1	2	2	1	0.6	1066.6666688	1500.000003	1650.0000033	2216.6666711000003	Minor	Wrong_doings	40	You have bought cocaine	C2_59	0.0	Hard	I2_58	29	The current century is 21st	0.0	Yes	RIGHT	591.9323000002805	RIGHT	152.32590000005075	LEFT	983.445599999868	RIGHT	1625.502599999891	15.499999999999991	0.6	Probable_Truth	LEFT	LEFT	2	664.5140000000538	91	2021-02-17 15:14:33.115300
46	Self	S210217	0.8333333333333334	2	1	2	1	0.4	1150.0000023	1500.000003	1933.3333372	2350.0000047	Minor	Good_deeds	60	You have said thank you when you have received help	C1_60	0.45	Hard	I2_39	11	The hardest bone in human body is the jawbone	0.0	Yes	RIGHT	247.5756999997429	RIGHT	635.3771999997662	RIGHT	2751.4642000001004	RIGHT	4081.787500000246	15.899999999999991	0.4	Probable_Truth	RIGHT	RIGHT	6	510.8399000000645	92	2021-02-17 15:15:00.853818
12	Self	S210217	0.5	2	1	2	1	0.1	1283.3333359	1350.0000027	2500.000005	1783.3333369	Minor	Good_deeds	1	You have said sorry when you were rude	C2_52	0.0	Easy	I2_33	9	There are 7 days in a week	0.0	Yes	RIGHT	598.6989999996695	RIGHT	650.7443999998941	RIGHT	1838.1208000000695	RIGHT	1660.324799999671	15.999999999999991	0.1	Probable_Truth	LEFT	LEFT	1	1338.4892000003674	93	2021-02-17 15:15:26.435494
35	Self	S210217	0.8333333333333334	1	2	1	2	0.3	1500.000003	1283.3333359	1933.3333372	2350.0000047	Major	Good_deeds	27	You have failed to keep promises	C1_11	0.0	Easy	I1_17	56	Acoustic Kitty refers to cat with implants	0.0	Yes	RIGHT	611.2068000002182	RIGHT	264.59609999983513	LEFT	1508.889299999737	Time_Max_Exceeded	5000.221099999635	16.299999999999994	0.3	Probable_Truth	LEFT	LEFT	1	648.3249000002616	94	2021-02-17 15:15:54.108627
138	Computer	S210217	0.8333333333333334	2	1	1	2	0.7	1000.000002	1000.000002	1783.3333369	1933.3333372	Major	Wrong_doings	14	You have cursed at your loved ones	C2_16	0.0	Easy	I1_24	39	Chickens lay eggs	0.0	Yes	RIGHT	241.2727999999333	LEFT	725.124600000072	LEFT	1485.1788999999371	RIGHT	848.493899999994	16.299999999999994	0.7	Probable_Lie	LEFT	LEFT	5	891.9899906430605	95	2021-02-17 15:16:16.571729
78	Self	S210217	0.6666666666666666	2	1	2	1	0.6	1066.6666688	1283.3333359	1650.0000033	1783.3333369	Minor	Good_deeds	23	You have followed instructions	C2_31	0.95	Hard	I1_1	60	Singapore is in Africa	0.888888888888889	Yes	RIGHT	105.8719999996356	RIGHT	711.6031000000476	RIGHT	1342.8829999998015	LEFT	928.3253999997214	16.899999999999995	0.6	Probable_Truth	RIGHT	RIGHT	5	727.77780000024	96	2021-02-17 15:17:09.044681
49	Self	S210217	0.5	1	2	1	2	0.2	1000.000002	1433.3333362	1933.3333372	2066.6666708	Minor	Good_deeds	45	You have bought cigarettes for a minor	C2_2	0.85	Easy	I2_49	55	Singapore is a country	0.888888888888889	Yes	RIGHT	635.0827000001118	RIGHT	224.5545000000675	LEFT	1054.1971000002377	RIGHT	800.3312000000733	17.099999999999994	0.2	Probable_Truth	RIGHT	LEFT	1	1023.0423000002702	97	2021-02-17 15:17:31.787362
24	Self	S210217	0.6666666666666666	2	1	1	2	0.5	1150.0000023	1150.0000023	2066.6666708	2216.6666711000003	Minor	Good_deeds	15	You have taken part in violent demonstration	C1_15	0.1	Hard	I2_28	36	Nanyang Technological University is in Australia	0.0	No	LEFT	584.0885000002345	RIGHT	779.8683999999412	LEFT	1130.2740999999514	LEFT	1392.0025999996142	16.599999999999994	0.5	Probable_Lie	LEFT	LEFT	5	867.7081999999245	98	2021-02-17 15:17:55.699569
29	Self	S210217	0.6666666666666666	2	1	2	1	0.8	1216.6666691	1066.6666688	1650.0000033	1650.0000033	Major	Wrong_doings	22	You have donated blood every 6 months for many years	C2_13	1.0	Easy	I1_40	22	Milwaukee Art Museum is located in California	0.0	Yes	RIGHT	56.1612999999852	RIGHT	575.7399000003716	RIGHT	1255.906500000037	RIGHT	2823.985399999856	17.399999999999995	0.8	Probable_Truth	RIGHT	RIGHT	5	827.5546999998369	99	2021-02-17 15:18:19.395577
105	Computer	S210217	0.5	2	1	1	2	0.8	1216.6666691	1066.6666688	1933.3333372	1500.000003	Major	Wrong_doings	49	You have rescued others from a catastrophe	C1_49	0.55	Hard	I1_33	31	The Amazon forest covers an area of 1 billion acres	1.0	Yes	LEFT	505.1362999997764	LEFT	680.1626999999826	RIGHT	1437.2020999999222	RIGHT	999.4645000001584	17.399999999999995	0.8	Probable_Lie	RIGHT	LEFT	5	542.6888355856761	100	2021-02-17 15:18:41.859677
86	Self	S210217	0.8333333333333334	1	2	2	1	0.8	1500.000003	1066.6666688	2066.6666708	1933.3333372	Minor	Good_deeds	34	You have queued to enter the MRT train	C1_59	0.2	Easy	I1_41	25	Beef comes from cows	0.944444444444444	Yes	RIGHT	870.9988999999041	RIGHT	272.3547000000508	RIGHT	1711.9066999998722	RIGHT	1575.0686999999743	18.2	0.8	Probable_Truth	LEFT	LEFT	1	758.5231999996722	101	2021-02-17 15:19:06.187185
120	Computer	S210217	0.6666666666666666	2	1	1	2	0.6	1066.6666688	1216.6666691	1933.3333372	1933.3333372	Minor	Good_deeds	15	You have taken part in violent demonstration	C1_15	0.1	Hard	I2_28	36	Nanyang Technological University is in Australia	0.0	No	LEFT	487.38159999993513	LEFT	838.669199999913	LEFT	845.985599999949	LEFT	1032.330699999875	18.2	0.6	Probable_Truth	LEFT	RIGHT	3	540.116756330117	102	2021-02-17 15:19:28.643411
74	Self	S210217	0.6666666666666666	2	1	1	2	0.2	1000.000002	1350.0000027	1783.3333369	2216.6666711000003	Minor	Good_deeds	20	You have a non-judgmental attitude towards everyone	C1_48	0.0	Easy	I2_38	38	Slavery was abolished in Cuba in 1886	0.0	No	RIGHT	296.190900000056	RIGHT	528.3042000000933	RIGHT	1714.5658999997977	LEFT	2879.2890999998235	18.399999999999995	0.2	Probable_Truth	RIGHT	RIGHT	5	877.0881000000372	103	2021-02-17 15:19:53.867713
96	Computer	S210217	0.5	1	2	1	2	0.1	1500.000003	1500.000003	2500.000005	2500.000005	Major	Wrong_doings	38	You have extorted money from anyone	C2_6	0.5	Hard	I2_24	12	Cheese is an Asian staple	0.0555555555555556	Yes	LEFT	828.4907999995994	LEFT	295.213099999728	LEFT	1255.4308000003402	LEFT	1168.464500000027	18.399999999999995	0.1	Probable_Lie	LEFT	LEFT	5	849.2448612105536	104	2021-02-17 15:20:18.835256
131	Computer	S210217	0.8333333333333334	1	2	1	2	0.4	1000.000002	1500.000003	1933.3333372	1650.0000033	Major	Good_deeds	27	You have failed to keep promises	C1_11	0.0	Easy	I1_17	56	Acoustic Kitty refers to cat with implants	0.0	Yes	RIGHT	772.9905000001054	LEFT	352.197900000192	LEFT	2754.4302999999672	RIGHT	1215.4192999996667	18.399999999999995	0.4	Probable_Truth	RIGHT	RIGHT	4	547.7218604433574	105	2021-02-17 15:20:43.130090
27	Self	S210217	0.6666666666666666	2	1	1	2	0.2	1283.3333359	1500.000003	1933.3333372	1500.000003	Major	Wrong_doings	13	You have helped your parents when asked to	C1_37	0.2	Easy	I1_15	15	Afghan Hound is the first cloned cat	0.944444444444444	No	RIGHT	359.7707000003538	RIGHT	858.0372999999781	RIGHT	3437.7105999997184	RIGHT	1920.260800000051	18.599999999999994	0.2	Probable_Truth	RIGHT	RIGHT	6	793.6781999997038	106	2021-02-17 15:21:09.291401
102	Computer	S210217	0.5	1	2	2	1	0.5	1433.3333362	1000.000002	2066.6666708	1933.3333372	Minor	Good_deeds	6	You have offered a listening ear to a friend	C1_38	0.15	Easy	I2_12	10	The first Grammy awards was held in 1959	0.0	Yes	LEFT	1045.6730999999309	LEFT	336.1302000002979	RIGHT	1518.7698999998247	RIGHT	1316.6148000000248	18.599999999999994	0.5	Probable_Lie	RIGHT	LEFT	6	788.969351910087	107	2021-02-17 15:21:33.299589
89	Self	S210217	0.8333333333333334	2	1	1	2	0.3	1150.0000023	1150.0000023	1500.000003	1783.3333369	Major	Wrong_doings	11	You have cheated on a test	C1_35	1.0	Hard	I2_18	60	The Eiffel Tower is in Paris	0.0555555555555556	Yes	RIGHT	408.5171000001537	RIGHT	627.8603999999177	LEFT	864.8944000001393	RIGHT	855.7175000000825	18.899999999999995	0.3	Probable_Lie	LEFT	LEFT	2	760.119499999746	108	2021-02-17 15:21:54.981092
56	Self	S210217	0.5	2	1	1	2	0.2	1500.000003	1066.6666688	1933.3333372	1650.0000033	Major	Wrong_doings	30	You have held the door open for a stranger	C2_37	0.0	Easy	I2_30	4	Today is a weekday	0.111111111111111	Yes	LEFT	510.8186000002206	RIGHT	1194.6210999999494	RIGHT	2792.317400000229	RIGHT	1127.7390000000196	18.7	0.2	Probable_Lie	LEFT	RIGHT	1	915.2308000002448	109	2021-02-17 15:22:20.251407
134	Computer	S210217	0.8333333333333334	1	2	2	1	0.7	1433.3333362	1150.0000023	1650.0000033	2216.6666711000003	Major	Good_deeds	28	You have complimented others for good work	C1_50	0.85	Hard	I2_56	6	Singapore is a poor country	0.0	No	LEFT	659.3482999996922	LEFT	296.5045000000828	RIGHT	1126.368100000036	LEFT	1138.2009000003563	18.7	0.7	Probable_Truth	LEFT	RIGHT	5	826.093424995825	110	2021-02-17 15:22:43.323495
2	Self	S210217	0.5	1	2	1	2	0.3	1066.6666688	1000.000002	2066.6666708	1933.3333372	Major	Good_deeds	29	You have taken responsibility for your actions	C1_29	0.85	Easy	I1_10	54	The Seine river is 50 feet above sea level	0.0555555555555556	No	RIGHT	614.0589000001455	RIGHT	184.36500000007072	RIGHT	1276.5746000000036	LEFT	1446.997999999894	19.0	0.3	Probable_Truth	RIGHT	LEFT	3	900.2252000000226	111	2021-02-17 15:23:06.387067
