index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Self	Answer_Self_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
32	Self	S201210	0.833333333	1	2	1	2	0.6	1000.000002	1150.000002	2500.000005	1783.333337	Minor	Good_deeds	24	You have held the elevator doors for others	C2_33	0.95	Hard	I1_28	54	Fibers in oranges can be used to make fabric	0.0	No	RIGHT	832.7042	LEFT	1155.9388	RIGHT	1995.0732	RIGHT	1118.8294	23.8	0.6	Probable_Lie	LEFT	LEFT	6	852.0025	129	09:14.8
126	Computer	S201210	0.666666667	2	1	2	1	0.1	1283.333336	1000.000002	1783.333337	2350.000005	Major	Wrong_doings	49	You have stopped using plastics completely	C2_48	0.95	Easy	I1_31	27	There are 10 continents in the World	0.888888889	Yes	LEFT	1255.6168	LEFT	1088.5812	RIGHT	2710.6536	LEFT	925.4087	23.8	0.1	Probable_Lie	LEFT	LEFT	5	949.6186661	130	09:40.7
122	Computer	S201210	0.666666667	2	1	1	2	0.4	1000.000002	1283.333336	2350.000005	2216.666671	Major	Good_deeds	42	You have said sorry when you were rude	C2_11	0.65	Easy	I2_31	53	Carnivore refers to meat-eater	0.111111111	No	LEFT	906.9863	LEFT	264.3117	RIGHT	1319.6288	RIGHT	1031.7289	23.8	0.4	Probable_Lie	RIGHT	RIGHT	2	871.9519521	131	10:04.5
46	Self	S201210	0.833333333	2	1	2	1	0.8	1433.333336	1433.333336	1500.000003	2216.666671	Minor	Wrong_doings	1	You have illegally stayed in a country	C1_16	0.0	Hard	I2_30	16	Afghan Hound is the first cloned cat	0.833333333	Yes	RIGHT	415.0202	RIGHT	327.6171	LEFT	1222.2482	LEFT	2080.3558	24.6	0.8	Probable_Truth	LEFT	LEFT	1	537.8364	132	10:28.3
15	Self	S201210	0.5	2	1	2	1	0.6	1216.666669	1350.000003	1783.333337	1783.333337	Major	Wrong_doings	26	You have helped others to pick up their belongings	C1_3	0.15	Hard	I2_59	1	Septicemia is a lung infection condition	0.833333333	Yes	LEFT	851.4701	LEFT	1023.37	RIGHT	2999.0742	LEFT	1891.2292	24.6	0.6	Probable_Lie	RIGHT	RIGHT	2	1018.4194	133	10:54.8
16	Self	S201210	0.666666667	1	2	1	2	0.6	1433.333336	1066.666669	1933.333337	1933.333337	Major	Wrong_doings	17	You have engaged in underage smoking	C2_47	0.75	Hard	I1_11	52	Hot chocolate was created by the Mayan culture	1.0	No	RIGHT	432.8583	RIGHT	820.6281	LEFT	1196.6876	RIGHT	966.5378	25.2	0.6	Probable_Truth	LEFT	LEFT	1	791.5613	134	11:17.9
94	Self	S201210	0.833333333	2	1	2	1	0.2	1216.666669	1433.333336	1500.000003	1650.000003	Major	Wrong_doings	53	You have been donating all your excess food to a food bank	C2_28	0.85	Hard	I1_47	17	The Amazon forest covers an area of 1 billion acres	0.0	Yes	RIGHT	412.9796	RIGHT	128.0692	RIGHT	3175.7064	RIGHT	3072.0984	25.4	0.2	Probable_Truth	RIGHT	RIGHT	3	552.7668	135	11:43.6
121	Computer	S201210	0.666666667	2	1	1	2	0.7	1350.000003	1350.000003	2216.666671	1933.333337	Minor	Wrong_doings	8	You have stolen something	C2_7	1.0	Hard	I1_48	31	Cleopatra was born in Greece	0.833333333	Yes	LEFT	884.0807	LEFT	3159.4987	LEFT	1213.4119	RIGHT	1807.5854	25.4	0.7	Probable_Lie	RIGHT	RIGHT	1	956.6896689	136	12:11.0
37	Self	S201210	0.833333333	1	2	2	1	0.3	1350.000003	1433.333336	2066.666671	1650.000003	Minor	Good_deeds	11	You have said thank you when you have received help	C1_31	1.0	Hard	I2_48	44	North Korea is more developed than South Korea	0.764705882	Yes	RIGHT	280.1544	RIGHT	406.8216	RIGHT	1279.6619	LEFT	2015.3878	25.7	0.3	Probable_Truth	LEFT	LEFT	1	907.5018	137	12:35.0
28	Self	S201210	0.666666667	2	1	2	1	0.1	1000.000002	1066.666669	2066.666671	1500.000003	Minor	Wrong_doings	6	You have bought cocaine	C1_60	0.0	Easy	I1_13	58	February has 30 days	0.0	Yes	RIGHT	470.8163	RIGHT	248.3958	LEFT	800.5191	LEFT	1142.8342	25.8	0.1	Probable_Truth	LEFT	LEFT	2	945.95	138	12:56.8
67	Self	S201210	0.666666667	1	2	1	2	0.1	1500.000003	1150.000002	2066.666671	1650.000003	Minor	Wrong_doings	29	You have borrowed things and never returned	C1_29	0.0	Easy	I1_6	14	South East Asia is currently free from polio	0.0	No	RIGHT	296.4705	LEFT	854.8299	LEFT	1849.4219	RIGHT	2127.5568	25.7	0.1	Probable_Lie	RIGHT	RIGHT	1	625.62	139	13:21.5
96	Computer	S201210	0.5	1	2	1	2	0.3	1283.333336	1350.000003	1650.000003	2500.000005	Minor	Wrong_doings	58	You have given directions to a lost tourist	C1_28	0.05	Hard	I2_51	41	The Earth turns the closest to the sun in May	0.777777778	No	LEFT	1328.9723	LEFT	584.0908	RIGHT	1452.4214	RIGHT	1231.4481	25.7	0.3	Probable_Lie	LEFT	RIGHT	2	672.0102121	140	13:46.1
2	Self	S201210	0.5	1	2	1	2	0.4	1283.333336	1500.000003	1500.000003	1650.000003	Major	Good_deeds	38	You have taken part in burglary	C2_14	0.0	Easy	I2_49	49	The Franco-Prussian War occurred in the 19th century	0.055555556	Yes	RIGHT	264.0398	LEFT	693.6967	LEFT	1209.0649	RIGHT	1959.8947	25.3	0.4	Probable_Lie	RIGHT	RIGHT	3	1037.5794	141	14:09.8
5	Self	S201210	0.5	1	2	2	1	0.5	1066.666669	1433.333336	1650.000003	1500.000003	Major	Wrong_doings	43	You have rescued others from a catastrophe	C2_16	0.05	Easy	I1_40	10	A triangle has three sides	0.888888889	No	RIGHT	720.6682	LEFT	623.1306	RIGHT	1663.7679	RIGHT	1558.864	24.8	0.5	Probable_Lie	RIGHT	RIGHT	1	726.8476	142	14:33.3
123	Computer	S201210	0.666666667	2	1	1	2	0.8	1150.000002	1150.000002	1650.000003	1783.333337	Minor	Good_deeds	60	You have cheated on a test	C2_42	0.65	Hard	I2_39	48	There are 7 days in a week	0.722222222	Yes	RIGHT	2156.1594	RIGHT	536.4366	RIGHT	3524.4043	RIGHT	2151.903	25.6	0.8	Probable_Lie	RIGHT	LEFT	4	879.0494056	143	15:00.8
