index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
74	Self	S200207	0.666666667	2	1	1	2	0.4	1350.000003	1350.000003	1500.000003	2066.666671	Minor	Good_deeds	3	You have cheated on a test	C1_51	0.0	Easy	I2_18	6	It takes 500 days to travel from Earth to Mars	0.0	Yes	RIGHT	264.076	RIGHT	332.8371	RIGHT	1848.3692	LEFT	1056.3342	27.4	0.4	Probable_Truth	RIGHT	RIGHT	3	788.37	63	44:37.6
79	Self	S200207	0.666666667	2	1	2	1	0.8	1433.333336	1283.333336	1650.000003	2350.000005	Minor	Good_deeds	51	You have kidnapped someone	C1_3	0.0	Hard	I1_27	34	A triangle has three sides	0.833333333	Yes	RIGHT	336.8681	RIGHT	391.2113	RIGHT	965.3749	LEFT	768.0402	28.2	0.8	Probable_Truth	RIGHT	RIGHT	6	604.1522	64	44:59.9
139	Computer	S200207	0.833333333	2	1	1	2	0.2	1216.666669	1066.666669	1783.333337	1933.333337	Minor	Wrong_doings	7	You have helped a friend in need	C2_52	0.0	Easy	I2_25	21	Singapore is a country	0.055555556	No	RIGHT	479.3677	LEFT	809.2889	RIGHT	808.6207	RIGHT	749.7075	28.2	0.2	Probable_Truth	LEFT	LEFT	1	725.044001	65	45:22.1
136	Computer	S200207	0.833333333	2	1	1	2	0.6	1350.000003	1283.333336	1650.000003	2216.666671	Minor	Wrong_doings	6	You have illegally stayed in a country	C2_53	0.05	Easy	I2_36	40	Saturn's rings are between 30 and 300 feet thick	0.0	Yes	RIGHT	463.878	RIGHT	609.1141	RIGHT	1830.0147	LEFT	1440.0357	28.8	0.6	Probable_Truth	RIGHT	LEFT	1	825.1813923	66	45:46.3
0	Self	S200207	0.5	1	2	1	2	0.5	1350.000003	1216.666669	2350.000005	2216.666671	Minor	Good_deeds	9	You have complimented others for good work	C2_2	0.55	Easy	I2_30	19	Malay is one of the races in Singapore	0.833333333	No	RIGHT	411.4147	RIGHT	359.6997	RIGHT	975.259	RIGHT	912.8868	29.3	0.5	Probable_Truth	RIGHT	RIGHT	5	871.3699	67	46:09.6
20	Self	S200207	0.666666667	1	2	2	1	0.7	1150.000002	1283.333336	2500.000005	1500.000003	Minor	Good_deeds	15	You have taken part in violent demonstration	C1_4	1.0	Easy	I1_25	56	Earth's atmosphere extends up to 10,000km into space	0.0	Yes	RIGHT	340.8827	RIGHT	344.8229	LEFT	2054.7487	LEFT	1119.7085	30.0	0.7	Probable_Truth	RIGHT	RIGHT	3	797.5303	68	46:33.2
13	Self	S200207	0.5	2	1	2	1	0.4	1283.333336	1433.333336	1650.000003	1500.000003	Major	Good_deeds	16	You have cursed at your loved ones	C1_29	0.2	Easy	I2_1	11	Feijoa is a type of grape	0.0	No	RIGHT	567.5004	RIGHT	727.074	LEFT	1492.888	LEFT	880.8479	30.4	0.4	Probable_Lie	RIGHT	LEFT	4	1297.2448	69	46:56.7
113	Computer	S200207	0.666666667	1	2	1	2	0.8	1000.000002	1283.333336	1500.000003	2500.000005	Major	Good_deeds	43	You have taken responsibility for your actions	C2_50	0.75	Easy	I2_16	31	A dog has four legs	0.833333333	No	RIGHT	769.7599	LEFT	592.4783	RIGHT	808.5455	RIGHT	982.5999	30.4	0.8	Probable_Truth	LEFT	LEFT	1	869.3630736	70	47:19.5
85	Self	S200207	0.833333333	1	2	2	1	0.2	1150.000002	1283.333336	1933.333337	2066.666671	Minor	Good_deeds	39	You have told someone's secret to others	C2_27	0.2	Hard	I2_5	9	Septicemia is a lung infection condition	0.055555556	Yes	RIGHT	467.8565	RIGHT	313.3892	LEFT	1378.7691	LEFT	1343.1587	30.6	0.2	Probable_Truth	LEFT	LEFT	1	926.266	71	47:43.0
102	Computer	S200207	0.5	1	2	2	1	0.2	1283.333336	1000.000002	1500.000003	2350.000005	Minor	Wrong_doings	2	You have claimed doing things that you never did	C2_33	0.0	Hard	I1_50	24	Christmas Day is in March	0.0	Yes	LEFT	1205.7424	LEFT	583.5049	LEFT	1083.5582	LEFT	1431.1006	30.6	0.2	Probable_Lie	LEFT	RIGHT	2	980.3904528	72	48:07.0
64	Self	S200207	0.666666667	1	2	1	2	0.3	1000.000002	1000.000002	2216.666671	1933.333337	Major	Good_deeds	47	You have sign up to sponsor a needy child	C2_26	0.0	Easy	I1_46	10	The current century is 21st	0.0	Yes	RIGHT	327.6469	RIGHT	240.305	RIGHT	1112.9248	LEFT	1724.0691	30.9	0.3	Probable_Truth	LEFT	LEFT	2	619.5078	73	48:29.7
11	Self	S200207	0.5	2	1	1	2	0.7	1433.333336	1350.000003	1933.333337	1783.333337	Minor	Good_deeds	59	You have failed to keep promises	C1_59	0.0	Hard	I2_45	49	"Statue of Liberty is 151 feet tall"	0.611111111	Yes	RIGHT	472.6669	RIGHT	650.8254	RIGHT	1062.6291	LEFT	1604.1678	31.6	0.7	Probable_Lie	RIGHT	RIGHT	2	1331.7396	74	48:53.9
107	Computer	S200207	0.5	2	1	1	2	0.2	1216.666669	1350.000003	2350.000005	1933.333337	Minor	Good_deeds	59	You have failed to keep promises	C1_59	0.0	Hard	I2_45	49	"Statue of Liberty is 151 feet tall"	0.611111111	Yes	RIGHT	401.2951	LEFT	703.5019	RIGHT	838.6307	LEFT	1133.7121	31.6	0.2	Probable_Truth	LEFT	RIGHT	4	904.762947	75	49:17.3
93	Self	S200207	0.833333333	2	1	2	1	0.3	1150.000002	1216.666669	2066.666671	1650.000003	Major	Wrong_doings	48	You have stopped using products tested on animals	C1_45	1.0	Easy	I1_1	1	The Earth turns the closest to the sun in May	0.611111111	No	RIGHT	336.0623	RIGHT	350.2813	LEFT	2974.0969	RIGHT	1832.4598	31.9	0.3	Probable_Truth	RIGHT	RIGHT	3	410.544	76	49:41.9
54	Self	S200207	0.5	1	2	2	1	0.4	1216.666669	1000.000002	2066.666671	2350.000005	Minor	Wrong_doings	19	You have been arrested	C1_14	0.0	Easy	I2_4	13	Cleopatra was born in Greece	0.722222222	No	RIGHT	725.1635	RIGHT	521.3661	RIGHT	1481.118	LEFT	895.4525	32.3	0.4	Probable_Lie	LEFT	LEFT	5	934.3872	77	50:05.6
45	Self	S200207	0.833333333	2	1	2	1	0.8	1000.000002	1433.333336	1933.333337	1650.000003	Minor	Good_deeds	53	You have cheated on a national exam	C1_49	0.0	Easy	I2_8	25	Last day of the year is 30th December	0.666666667	No	RIGHT	415.7695	RIGHT	485.0982	LEFT	1608.579	LEFT	832.5208	33.1	0.8	Probable_Lie	LEFT	RIGHT	1	638.2954	78	50:28.2
72	Self	S200207	0.666666667	2	1	1	2	0.7	1500.000003	1216.666669	2500.000005	1783.333337	Major	Wrong_doings	11	You have let a homeless man into your house	C1_19	0.95	Hard	I2_34	18	There are 10 continents in the World	0.0	No	RIGHT	351.8306	RIGHT	581.5847	LEFT	1558.6726	LEFT	1969.7443	33.8	0.7	Probable_Truth	LEFT	LEFT	2	790.8973	79	50:53.0
120	Computer	S200207	0.666666667	2	1	1	2	0.2	1066.666669	1500.000003	2216.666671	1933.333337	Major	Wrong_doings	44	You have faked an illness	C2_35	0.0	Hard	I1_45	53	Marijuana is legal in Singapore	0.0	No	LEFT	712.5914	LEFT	1041.0968	LEFT	1175.4922	LEFT	1125.9893	33.8	0.2	Probable_Lie	LEFT	RIGHT	2	552.5519334	80	51:16.9
22	Self	S200207	0.666666667	1	2	2	1	0.8	1000.000002	1433.333336	1650.000003	2350.000005	Minor	Wrong_doings	36	You have helped others to pick up their belongings	C2_58	0.0	Easy	I1_44	44	Red is a color	0.055555556	No	RIGHT	399.093	RIGHT	439.8318	RIGHT	940.2125	RIGHT	1079.489	34.6	0.8	Probable_Lie	LEFT	LEFT	3	790.2165	81	51:39.6
119	Computer	S200207	0.666666667	1	2	2	1	0.3	1216.666669	1066.666669	2500.000005	1650.000003	Major	Wrong_doings	13	You have fabricated facts about yourself	C1_36	0.05	Hard	I1_43	2	Penguin can fly with their wings	0.722222222	Yes	RIGHT	692.842	RIGHT	688.4998	LEFT	1056.9376	LEFT	896.4412	34.9	0.3	Probable_Truth	LEFT	RIGHT	4	716.4481891	82	52:02.6
34	Self	S200207	0.833333333	1	2	1	2	0.7	1283.333336	1150.000002	2066.666671	1500.000003	Minor	Good_deeds	18	You have used heroin	C2_24	1.0	Hard	I1_15	37	Nanyang Technological University is in Australia	0.0	No	RIGHT	406.9412	RIGHT	375.7734	LEFT	912.5268	LEFT	1037.3846	35.6	0.7	Probable_Truth	RIGHT	RIGHT	3	742.6578	83	52:24.7
27	Self	S200207	0.666666667	2	1	1	2	0.4	1350.000003	1000.000002	2350.000005	1783.333337	Minor	Good_deeds	22	You have provided shelter for stray animals	C2_8	1.0	Easy	I1_8	41	There are 30 hours in a day	0.0	No	RIGHT	616.0543	RIGHT	435.2793	LEFT	903.4487	RIGHT	1251.3911	36.0	0.4	Probable_Truth	LEFT	LEFT	1	561.1382	84	52:47.5
135	Computer	S200207	0.833333333	1	2	2	1	0.1	1433.333336	1433.333336	2350.000005	2216.666671	Minor	Good_deeds	24	You have downloaded pirated movies	C1_30	0.0	Easy	I1_47	15	It is 20th Century now	0.944444444	Yes	LEFT	690.7081	LEFT	448.4935	LEFT	907.4918	LEFT	880.7243	36.0	0.1	Probable_Lie	LEFT	RIGHT	1	822.1933677	85	53:11.2
125	Computer	S200207	0.666666667	2	1	2	1	0.6	1283.333336	1216.666669	1500.000003	2066.666671	Minor	Good_deeds	5	You have made counterfeit money	C2_45	0.2	Hard	I2_42	8	Arabi is the oldest surviving breed of horse	0.777777778	Yes	RIGHT	423.8347	RIGHT	699.451	LEFT	2983.4766	LEFT	1006.6604	36.6	0.6	Probable_Truth	LEFT	LEFT	1	545.3527541	86	53:35.5
77	Self	S200207	0.666666667	2	1	2	1	0.1	1216.666669	1150.000002	2066.666671	1650.000003	Major	Wrong_doings	23	You have followed instructions	C2_42	0.65	Hard	I1_38	27	Some owl species hunt fish	0.666666667	Yes	LEFT	592.1266	RIGHT	1094.2054	LEFT	2071.6131	RIGHT	1264.5019	36.5	0.1	Probable_Lie	RIGHT	RIGHT	1	804.6937	87	54:00.0
117	Computer	S200207	0.666666667	1	2	2	1	0.2	1433.333336	1000.000002	1650.000003	2216.666671	Major	Good_deeds	50	You have started a movement to support a cause	C2_30	0.0	Hard	I2_31	43	Acoustic Kitty refers to cat with implants	0.0	No	RIGHT	482.3907	RIGHT	368.5982	LEFT	1105.5709	LEFT	983.492	36.7	0.2	Probable_Lie	LEFT	LEFT	4	525.0048882	88	54:22.4
106	Computer	S200207	0.5	2	1	1	2	0.8	1150.000002	1150.000002	1933.333337	1783.333337	Minor	Good_deeds	58	You have participated in a scamming business	C2_16	1.0	Hard	I1_60	26	A square has 3 corners	0.0	No	LEFT	1592.611	LEFT	815.0826	LEFT	1872.7226	LEFT	1755.8561	36.7	0.8	Probable_Lie	LEFT	RIGHT	2	832.6516117	89	54:47.8
61	Self	S200207	0.5	2	1	2	1	0.3	1350.000003	1500.000003	1933.333337	1783.333337	Minor	Wrong_doings	29	You have stolen something	C2_43	0.65	Hard	I1_42	33	Obama is the USA president now	0.166666667	Yes	RIGHT	464.0277	RIGHT	474.4379	LEFT	1373.6413	LEFT	766.6938	37.0	0.3	Probable_Truth	RIGHT	RIGHT	5	1109.4169	90	55:11.2
100	Computer	S200207	0.5	1	2	2	1	0.4	1433.333336	1216.666669	1650.000003	1650.000003	Major	Good_deeds	37	You have gossiped about your best friend	C2_17	0.1	Easy	I2_24	48	Cheese is an Asian staple	0.944444444	No	RIGHT	540.5317	RIGHT	416.1983	LEFT	1222.5347	LEFT	878.5505	37.4	0.4	Probable_Lie	RIGHT	RIGHT	1	652.9662518	91	55:33.4
137	Computer	S200207	0.833333333	2	1	1	2	0.1	1433.333336	1150.000002	2216.666671	1783.333337	Major	Wrong_doings	49	You have coveted things that belong to others	C1_53	0.0	Hard	I1_35	8	The human's inner ear is larger than a pencil eraser	0.0	Yes	RIGHT	440.2957	RIGHT	707.9312	LEFT	1168.0885	LEFT	1345.4113	37.5	0.1	Probable_Truth	RIGHT	RIGHT	2	956.9705268	92	55:57.2
24	Self	S200207	0.666666667	2	1	1	2	0.3	1150.000002	1216.666669	2066.666671	2066.666671	Major	Wrong_doings	44	You have faked an illness	C2_35	0.0	Hard	I1_45	53	Marijuana is legal in Singapore	0.0	No	RIGHT	359.2847	RIGHT	574.4788	LEFT	960.2787	LEFT	976.5792	37.8	0.3	Probable_Truth	LEFT	LEFT	1	757.6574	93	56:19.9
103	Computer	S200207	0.5	1	2	2	1	0.8	1216.666669	1433.333336	2216.666671	2500.000005	Major	Good_deeds	33	You have taken part in burglary	C1_37	0.15	Hard	I2_35	35	Lehman Brothers went bankrupt on 20th September	0.888888889	Yes	RIGHT	474.8769	RIGHT	320.8546	LEFT	1223.1963	LEFT	927.7124	38.6	0.8	Probable_Lie	LEFT	LEFT	6	698.8836271	94	56:43.4
91	Self	S200207	0.833333333	2	1	1	2	0.7	1283.333336	1350.000003	1500.000003	1933.333337	Major	Good_deeds	50	You have done something against your values	C2_9	0.9	Easy	I1_36	28	China is a part of Asia	0.0	No	RIGHT	352.9062	RIGHT	357.6659	RIGHT	2984.5224	LEFT	1035.1424	39.3	0.7	Probable_Lie	LEFT	LEFT	3	652.033	95	57:07.5
97	Computer	S200207	0.5	1	2	1	2	0.5	1500.000003	1283.333336	1933.333337	1500.000003	Major	Wrong_doings	17	You have engaged in underage smoking	C1_39	0.55	Hard	I2_28	29	Airbags in cars are filled with sodium azide	0.944444444	Yes	RIGHT	476.2451	RIGHT	608.8711	LEFT	1694.3673	LEFT	957.9539	39.8	0.5	Probable_Lie	LEFT	RIGHT	2	884.6009212	96	58:43.4
12	Self	S200207	0.5	2	1	2	1	0.1	1500.000003	1283.333336	2066.666671	2500.000005	Major	Wrong_doings	27	You have returned your trays in food courts	C2_59	0.0	Hard	I2_26	45	It is night time now	0.888888889	No	LEFT	511.3665	RIGHT	348.7307	LEFT	1182.824	RIGHT	926.6545	39.7	0.1	Probable_Truth	RIGHT	RIGHT	4	574.1602	97	59:06.9
52	Self	S200207	0.5	1	2	2	1	0.3	1500.000003	1283.333336	1933.333337	1500.000003	Minor	Good_deeds	6	You have intentionally let others cut in line	C2_19	0.05	Easy	I1_4	4	Vegetarians can eat vegetable products	0.0	No	RIGHT	444.9465	RIGHT	1093.3578	RIGHT	1637.0899	RIGHT	2710.8356	40.0	0.3	Probable_Truth	RIGHT	RIGHT	4	627.396	98	59:32.2
55	Self	S200207	0.5	1	2	2	1	0.8	1000.000002	1066.666669	1500.000003	1783.333337	Major	Wrong_doings	54	You have assisted in a crime	C2_54	0.0	Easy	I2_58	21	Mageirocophobia is a fear of deathly disease	0.0	Yes	RIGHT	437.7882	RIGHT	471.9873	LEFT	2154.8287	LEFT	991.2918	40.8	0.8	Probable_Lie	RIGHT	RIGHT	3	690.9534	99	59:54.9
50	Self	S200207	0.5	1	2	1	2	0.7	1433.333336	1500.000003	2500.000005	2500.000005	Minor	Good_deeds	36	You have eaten something in the MRT train	C2_25	0.45	Hard	I1_57	58	Animals are living things	0.0	Yes	RIGHT	401.7044	RIGHT	1080.4284	RIGHT	1080.5354	RIGHT	1670.8084	41.5	0.7	Probable_Lie	RIGHT	LEFT	4	771.9729	100	00:20.4
56	Self	S200207	0.5	2	1	1	2	0.2	1500.000003	1350.000003	1500.000003	2216.666671	Minor	Wrong_doings	57	You have held the door open for a stranger	C1_23	0.05	Hard	I2_23	53	The Earth is round	0.888888889	No	RIGHT	495.9283	RIGHT	589.9231	RIGHT	888.8287	RIGHT	1049.0734	41.7	0.2	Probable_Truth	LEFT	RIGHT	5	794.9995	101	00:43.3
122	Computer	S200207	0.666666667	2	1	1	2	0.1	1150.000002	1433.333336	2350.000005	1500.000003	Major	Good_deeds	14	You have held the elevator doors for others	C1_5	0.9	Easy	I2_41	55	Brazil is in South America	0.0	No	LEFT	463.9684	RIGHT	925.137	RIGHT	912.5554	RIGHT	1204.7816	41.6	0.1	Probable_Truth	RIGHT	RIGHT	5	787.1197823	102	01:06.6
115	Computer	S200207	0.666666667	1	2	1	2	0.1	1500.000003	1150.000002	1933.333337	1933.333337	Major	Wrong_doings	30	You have been convicted in court	C1_15	0.95	Hard	I1_24	16	Mexico's National Day is September 16	0.055555556	Yes	LEFT	884.7737	LEFT	497.2793	LEFT	1207.6073	LEFT	1805.2283	41.6	0.1	Probable_Lie	LEFT	RIGHT	1	930.7923666	103	01:31.0
33	Self	S200207	0.833333333	1	2	1	2	0.2	1150.000002	1433.333336	1500.000003	1933.333337	Major	Good_deeds	56	You have blackmailed others for money	C1_60	0.95	Easy	I2_17	12	Most plants emit oxygen in the day	0.0	Yes	RIGHT	390.1715	RIGHT	456.4314	LEFT	1023.0958	LEFT	907.6772	41.8	0.2	Probable_Truth	LEFT	LEFT	1	911.4611	104	01:53.3
37	Self	S200207	0.833333333	1	2	2	1	0.6	1500.000003	1216.666669	1933.333337	1783.333337	Major	Wrong_doings	57	You have pretended to be busy to avoid a social situation	C2_56	0.45	Hard	I1_37	60	There are 6 million animal species on Earth	0.888888889	Yes	RIGHT	451.7526	RIGHT	271.6505	RIGHT	1186.9311	LEFT	1110.8623	42.4	0.6	Probable_Truth	RIGHT	RIGHT	3	646.7637	105	02:16.0
40	Self	S200207	0.833333333	2	1	1	2	0.5	1150.000002	1350.000003	1500.000003	2066.666671	Minor	Wrong_doings	6	You have illegally stayed in a country	C2_53	0.05	Easy	I2_36	40	Saturn's rings are between 30 and 300 feet thick	0.0	Yes	RIGHT	353.1986	RIGHT	301.1817	RIGHT	782.9611	LEFT	1253.1767	42.9	0.5	Probable_Lie	LEFT	LEFT	3	643.9085	106	02:38.0
1	Self	S200207	0.5	1	2	1	2	0.7	1216.666669	1433.333336	1500.000003	2350.000005	Major	Wrong_doings	17	You have engaged in underage smoking	C1_39	0.55	Hard	I2_28	29	Airbags in cars are filled with sodium azide	0.944444444	Yes	RIGHT	1092.6324	RIGHT	440.3697	LEFT	982.9526	LEFT	873.44	43.6	0.7	Probable_Lie	LEFT	RIGHT	1	757.741	107	03:01.2
143	Computer	S200207	0.833333333	2	1	2	1	0.4	1066.666669	1216.666669	2350.000005	2066.666671	Minor	Wrong_doings	52	You have cursed at others	C2_20	1.0	Easy	I1_31	31	Bears have the biggest eyes among mammals	0.666666667	Yes	LEFT	551.9111	LEFT	838.8853	LEFT	1151.5519	LEFT	792.1296	43.6	0.4	Probable_Lie	RIGHT	LEFT	6	706.270253	108	03:24.5
29	Self	S200207	0.666666667	2	1	2	1	0.8	1500.000003	1350.000003	2500.000005	1650.000003	Minor	Good_deeds	5	You have made counterfeit money	C2_45	0.2	Hard	I2_42	8	Arabi is the oldest surviving breed of horse	0.777777778	Yes	RIGHT	328.2595	RIGHT	389.4867	LEFT	1351.4985	LEFT	815.0036	44.4	0.8	Probable_Truth	RIGHT	RIGHT	6	816.3872	109	03:47.8
4	Self	S200207	0.5	1	2	2	1	0.1	1283.333336	1500.000003	1933.333337	1650.000003	Major	Good_deeds	37	You have gossiped about your best friend	C2_17	0.1	Easy	I2_24	48	Cheese is an Asian staple	0.944444444	No	LEFT	764.4754	RIGHT	543.8753	LEFT	960.7841	LEFT	815.549	44.3	0.1	Probable_Lie	RIGHT	RIGHT	1	742.7793	110	04:10.6
104	Computer	S200207	0.5	2	1	1	2	0.7	1283.333336	1000.000002	1783.333337	2066.666671	Minor	Good_deeds	59	You have helped your parents when asked to	C1_27	0.05	Easy	I1_11	1	The hardest bone in human body is the jawbone	0.888888889	Yes	RIGHT	345.277	RIGHT	804.3345	RIGHT	855.8826	RIGHT	1694.7279	45.0	0.7	Probable_Lie	LEFT	LEFT	4	526.368744	111	04:33.5
66	Self	S200207	0.666666667	1	2	1	2	0.5	1350.000003	1283.333336	2066.666671	1500.000003	Minor	Wrong_doings	46	You have thrown your trash into the bin	C1_47	1.0	Easy	I2_44	3	There are 20 bones in the human skull	0.0	No	RIGHT	357.4599	RIGHT	224.449	LEFT	1153.1263	RIGHT	1824.4507	45.5	0.5	Probable_Truth	LEFT	LEFT	1	531.9416	112	04:56.4
36	Self	S200207	0.833333333	1	2	2	1	0.3	1433.333336	1350.000003	1650.000003	1650.000003	Minor	Wrong_doings	60	You have switched off appliances when not in use	C1_1	0.0	Hard	I1_12	47	Dutch is the 6th Europe's most widely spoken language	0.888888889	Yes	RIGHT	736.0422	RIGHT	360.4852	RIGHT	1217.1197	RIGHT	1101.3348	45.8	0.3	Probable_Truth	RIGHT	RIGHT	4	629.5435	113	05:19.1
46	Self	S200207	0.833333333	2	1	2	1	0.7	1433.333336	1500.000003	2066.666671	1933.333337	Major	Good_deeds	20	You have been donating all your excess food to a food bank	C2_6	0.7	Hard	I1_17	35	Africa is the continent with the least rainfall	0.777777778	No	RIGHT	384.5184	RIGHT	550.9008	RIGHT	1539.6288	RIGHT	855.3264	46.5	0.7	Probable_Lie	RIGHT	RIGHT	1	593.5	114	05:42.5
58	Self	S200207	0.5	2	1	1	2	0.5	1066.666669	1066.666669	2500.000005	2500.000005	Major	Wrong_doings	7	You have borrowed things and never returned	C1_13	0.05	Easy	I1_33	14	Pyramid of Giza is 468 feet tall	0.777777778	No	LEFT	553.5503	RIGHT	434.7118	RIGHT	1839.0956	RIGHT	1062.0872	46.0	0.5	Probable_Truth	RIGHT	LEFT	3	652.8437	115	06:06.8
44	Self	S200207	0.833333333	2	1	2	1	0.6	1216.666669	1283.333336	2216.666671	1783.333337	Major	Good_deeds	20	You have stopped using plastics completely	C1_7	0.85	Hard	I1_21	17	Singapore is a poor country	0.611111111	No	RIGHT	360.2285	RIGHT	383.482	LEFT	810.7356	RIGHT	2295.4977	46.6	0.6	Probable_Truth	LEFT	LEFT	1	546.3837	116	06:30.2
78	Self	S200207	0.666666667	2	1	2	1	0.3	1150.000002	1433.333336	1933.333337	2500.000005	Minor	Good_deeds	42	You have watched an M18 movie when you were underage	C2_11	0.65	Hard	I1_6	41	Singapore has four seasons	0.0	No	RIGHT	247.4026	RIGHT	667.4451	LEFT	1022.081	LEFT	927.6626	46.9	0.3	Probable_Truth	RIGHT	RIGHT	4	829.7493	117	06:53.5
110	Computer	S200207	0.5	2	1	2	1	0.3	1433.333336	1216.666669	2216.666671	2500.000005	Major	Wrong_doings	28	You have attended all lectures as a student	C2_28	0.7	Easy	I1_52	2	The Eiffel Tower is in Paris	0.0	No	RIGHT	384.8247	LEFT	713.1662	RIGHT	973.5761	RIGHT	767.8932	46.9	0.3	Probable_Truth	LEFT	LEFT	3	911.9109353	118	07:17.2
81	Self	S200207	0.833333333	1	2	1	2	0.4	1350.000003	1000.000002	2066.666671	2216.666671	Major	Wrong_doings	31	You have offered a listening ear to a friend	C1_38	0.0	Easy	I2_46	32	The hyoid bone is the only jointless bone	1.0	Yes	RIGHT	461.8588	RIGHT	320.0421	LEFT	1703.5007	RIGHT	1049.1923	47.3	0.4	Probable_Truth	LEFT	LEFT	1	704.3295	119	07:40.7
5	Self	S200207	0.5	1	2	2	1	0.6	1150.000002	1350.000003	1650.000003	2066.666671	Major	Good_deeds	39	You have donated blood every 6 months for many years	C1_9	0.95	Hard	I1_19	50	The Seine river is 50 feet above sea level	0.111111111	Yes	RIGHT	431.0337	LEFT	592.1975	LEFT	2454.1648	LEFT	1935.7133	47.3	0.6	Probable_Lie	RIGHT	RIGHT	3	986.1655	120	08:05.9
10	Self	S200207	0.5	2	1	1	2	0.2	1150.000002	1500.000003	1783.333337	2066.666671	Minor	Good_deeds	58	You have participated in a scamming business	C2_16	1.0	Hard	I1_60	26	A square has 3 corners	0.0	No	RIGHT	286.1064	RIGHT	378.0397	LEFT	960.0901	LEFT	1166.7331	47.5	0.2	Probable_Truth	RIGHT	RIGHT	4	632.781	121	08:28.4
89	Self	S200207	0.833333333	2	1	1	2	0.1	1500.000003	1500.000003	2500.000005	1783.333337	Minor	Good_deeds	45	You have bribed a police officer	C1_12	0.05	Hard	I1_39	52	Milwaukee Art Museum is located in California	0.0	Yes	RIGHT	264.3539	RIGHT	429.919	LEFT	1207.5158	LEFT	827.6754	47.6	0.1	Probable_Lie	LEFT	LEFT	2	1133.7447	122	08:52.1
25	Self	S200207	0.666666667	2	1	1	2	0.7	1216.666669	1500.000003	1500.000003	2216.666671	Minor	Good_deeds	8	You have confessed to your mistake	C2_14	1.0	Easy	I1_53	42	There is typically 0.6 grams of mercury in glass thermometer	0.055555556	Yes	RIGHT	327.2649	RIGHT	453.7164	RIGHT	1519.503	RIGHT	1169.7648	48.3	0.7	Probable_Truth	RIGHT	RIGHT	5	503.1732	123	09:15.1
30	Self	S200207	0.666666667	2	1	2	1	0.5	1066.666669	1150.000002	1783.333337	1933.333337	Minor	Wrong_doings	45	You have risked your life to save another person's life	C1_42	0.0	Easy	I1_26	26	Beer is an alcoholic drink	0.888888889	No	RIGHT	361.0844	RIGHT	402.8437	RIGHT	894.7802	RIGHT	911.6631	48.8	0.5	Probable_Truth	LEFT	LEFT	2	693.5695	124	09:36.8
116	Computer	S200207	0.666666667	1	2	2	1	0.7	1283.333336	1500.000003	2216.666671	2066.666671	Minor	Good_deeds	15	You have taken part in violent demonstration	C1_4	1.0	Easy	I1_25	56	Earth's atmosphere extends up to 10,000km into space	0.0	Yes	RIGHT	363.0124	LEFT	464.7652	RIGHT	1176.6713	LEFT	872.5262	48.8	0.7	Probable_Truth	RIGHT	RIGHT	6	841.1729661	125	10:00.2
75	Self	S200207	0.666666667	2	1	1	2	0.5	1283.333336	1500.000003	2350.000005	1500.000003	Major	Good_deeds	19	You have started a hotline for victims of bully	C1_33	0.0	Easy	I2_43	38	Chickens lay eggs	0.722222222	Yes	RIGHT	559.1854	RIGHT	651.7826	RIGHT	1032.5344	LEFT	1991.3025	49.3	0.5	Probable_Lie	LEFT	LEFT	5	503.9857	126	10:24.1
70	Self	S200207	0.666666667	1	2	2	1	0.8	1283.333336	1066.666669	2350.000005	2066.666671	Major	Good_deeds	16	You have engaged in money laundering	C2_31	0.05	Easy	I1_10	54	French is Singapore's official language	0.764705882	Yes	RIGHT	635.9642	RIGHT	536.0982	LEFT	1248.1768	LEFT	920.1637	50.1	0.8	Probable_Lie	RIGHT	LEFT	3	1175.3915	127	10:48.0
131	Computer	S200207	0.833333333	1	2	1	2	0.8	1283.333336	1500.000003	1783.333337	1650.000003	Minor	Wrong_doings	48	You have lost everything just to help others	C2_18	0.9	Easy	I2_11	17	Astatine is the rarest element in the Earth's crust	0.055555556	No	LEFT	585.1966	LEFT	495.7581	LEFT	934.9353	RIGHT	1032.5216	50.1	0.8	Probable_Lie	RIGHT	RIGHT	1	518.6466518	128	11:10.3
