index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
84	Self	S210225	0.8333333333333334	1	2	2	1	0.3	1000.000002	1066.6666688	2350.0000047	2350.0000047	Major	Wrong_doings	26	You have taken months off to volunteer	C2_26	1.0	Hard	I2_43	49	R. Amundsen discovered the South Pole	0.888888888888889	Yes	RIGHT	987.4721000001044	RIGHT	280.09610000003704	LEFT	2396.454100000028	RIGHT	1408.4731999998894	16.499999999999993	0.3	Probable_Lie	LEFT	LEFT	5	742.6399000000856	54	2021-02-25 14:51:11.989516
51	Self	S210225	0.5	1	2	1	2	0.1	1000.000002	1066.6666688	1783.3333369	1933.3333372	Major	Wrong_doings	44	You have held the door open for a stranger	C2_57	1.0	Easy	I2_58	39	The Moon orbits around the Earth	0.0555555555555556	No	LEFT	625.183399999969	RIGHT	720.2830000001086	Time_Max_Exceeded	5000.242200000002	RIGHT	3917.625199999975	16.39999999999999	0.1	Probable_Lie	LEFT	RIGHT	1	2428.956699999844	55	2021-02-25 14:51:43.038358
22	Self	S210225	0.6666666666666666	1	2	2	1	0.6	1000.000002	1000.000002	1933.3333372	2066.6666708	Major	Good_deeds	27	You have participated in a scamming business	C2_54	0.85	Hard	I2_28	3	December is the last month of the year	0.666666666666667	No	RIGHT	211.44440000011852	RIGHT	223.75499999998283	RIGHT	878.8042000001042	LEFT	1230.7129000000714	16.999999999999993	0.6	Probable_Truth	LEFT	LEFT	1	1042.808100000002	56	2021-02-25 14:52:05.206012
53	Self	S210225	0.5	1	2	2	1	0.4	1350.0000027	1216.6666691	1500.000003	2216.6666711000003	Minor	Wrong_doings	9	You have helped with household chores	C2_9	0.0	Easy	I1_46	14	Obama is the USA president now	0.0	No	LEFT	788.0715999999666	RIGHT	390.6064000000242	LEFT	1278.574400000025	RIGHT	1248.1217000001834	16.599999999999994	0.4	Probable_Lie	RIGHT	LEFT	6	1063.8632000000143	57	2021-02-25 14:52:28.837464
140	Computer	S210225	0.8333333333333334	2	1	2	1	0.5	1433.3333362	1283.3333359	1650.0000033	1933.3333372	Minor	Good_deeds	36	You have started a movement to support a cause	C2_10	0.8	Easy	I1_60	23	Brazil is in South America	0.111111111111111	Yes	LEFT	504.3014999998832	LEFT	1541.9592999999168	RIGHT	3314.95730000006	RIGHT	1286.9508000001133	16.599999999999994	0.5	Probable_Truth	LEFT	RIGHT	2	651.4869548181806	58	2021-02-25 14:52:55.006087
44	Self	S210225	0.8333333333333334	2	1	2	1	0.8	1216.6666691	1433.3333362	2066.6666708	2216.6666711000003	Minor	Good_deeds	36	You have started a movement to support a cause	C2_10	0.8	Easy	I1_60	23	Brazil is in South America	0.111111111111111	Yes	LEFT	231.57540000011068	RIGHT	661.7261999999755	RIGHT	1017.5000000001546	RIGHT	2712.05329999998	15.799999999999994	0.8	Probable_Lie	RIGHT	RIGHT	1	807.1463999999651	59	2021-02-25 14:53:19.942099
36	Self	S210225	0.8333333333333334	1	2	2	1	0.7	1433.3333362	1433.3333362	1650.0000033	1650.0000033	Minor	Good_deeds	52	You have bought cigarettes for a minor	C1_11	0.7	Hard	I2_22	48	Last day of the year is 30th December	0.944444444444444	No	RIGHT	453.228000000081	RIGHT	224.36880000009296	LEFT	1872.9697000001124	LEFT	824.3953999999576	16.499999999999993	0.7	Probable_Truth	LEFT	LEFT	1	914.617299999918	60	2021-02-25 14:53:42.973615
115	Computer	S210225	0.6666666666666666	1	2	1	2	0.2	1000.000002	1500.000003	2066.6666708	1933.3333372	Major	Good_deeds	23	You have failed to keep promises	C2_28	0.85	Hard	I1_10	16	Mageirocophobia is a fear of deathly disease	0.666666666666667	Yes	RIGHT	775.3797999998824	LEFT	238.73060000005356	RIGHT	3512.1374000000287	LEFT	1164.6680999999717	16.499999999999993	0.2	Probable_Truth	RIGHT	RIGHT	5	567.102049735614	61	2021-02-25 14:54:08.301393
106	Computer	S210225	0.5	2	1	1	2	0.8	1150.0000023	1066.6666688	1933.3333372	2350.0000047	Major	Good_deeds	60	You have deceived a loved one	C2_60	0.55	Hard	I1_6	2	There are 10 continents in the World	0.777777777777778	No	LEFT	16.793600000028164	LEFT	313.1147999999939	LEFT	1558.789600000182	LEFT	2092.232700000068	16.499999999999993	0.8	Probable_Lie	RIGHT	RIGHT	3	987.9276245776914	62	2021-02-25 14:54:32.336161
78	Self	S210225	0.6666666666666666	2	1	2	1	0.1	1216.6666691	1066.6666688	2216.6666711000003	1650.0000033	Major	Wrong_doings	46	You have been sued	C1_59	1.0	Hard	I2_17	5	Vegetarians can eat vegetable products	0.944444444444444	No	RIGHT	225.45289999993656	RIGHT	295.19409999988966	RIGHT	2503.683500000079	LEFT	872.4298000001909	16.599999999999994	0.1	Probable_Truth	LEFT	LEFT	2	1168.9106000001177	63	2021-02-25 14:54:56.125876
110	Computer	S210225	0.5	2	1	2	1	0.2	1216.6666691	1500.000003	1650.0000033	1650.0000033	Minor	Good_deeds	56	You have queued to enter the MRT train	C1_19	0.05	Easy	I2_33	56	The Amazon forest covers an area of 1 billion acres	0.0	No	RIGHT	104.22650000009526	LEFT	848.323100000016	LEFT	3600.501900000154	RIGHT	2072.000200000048	16.599999999999994	0.2	Probable_Truth	RIGHT	RIGHT	4	965.2677822657064	64	2021-02-25 14:55:22.303683
57	Self	S210225	0.5	2	1	1	2	0.2	1000.000002	1150.0000023	1783.3333369	1783.3333369	Major	Good_deeds	34	You have helped others to pick up their belongings	C2_50	0.45	Hard	I1_4	27	Beer is an alcoholic drink	0.0	Yes	LEFT	256.8674999999985	RIGHT	799.8881000000893	RIGHT	855.2065999999741	RIGHT	2420.053699999926	16.399999999999995	0.2	Probable_Lie	LEFT	LEFT	4	2062.5223000001824	65	2021-02-25 14:55:46.989788
75	Self	S210225	0.6666666666666666	2	1	1	2	0.2	1283.3333359	1150.0000023	1933.3333372	2216.6666711000003	Major	Wrong_doings	5	You have made counterfeit money	C2_19	0.2	Hard	I1_57	12	Statute of Liberty is in New York	0.0	Yes	RIGHT	32.642699999996694	RIGHT	179.1992000000846	RIGHT	1200.1309000002038	LEFT	1080.424799999946	16.599999999999994	0.2	Probable_Truth	LEFT	LEFT	2	1032.3106999999254	66	2021-02-25 14:56:09.670472
139	Computer	S210225	0.8333333333333334	2	1	1	2	0.6	1150.0000023	1000.000002	2066.6666708	1500.000003	Major	Good_deeds	27	You have engaged in money laundering	C1_16	0.0	Easy	I2_5	18	The Eiffel Tower is in Paris	0.0	No	RIGHT	329.46930000002794	LEFT	745.1931000000513	RIGHT	2112.6195000001644	LEFT	2206.194400000186	16.599999999999994	0.6	Probable_Truth	RIGHT	LEFT	1	500.2570500122597	67	2021-02-25 14:56:33.845690
89	Self	S210225	0.8333333333333334	2	1	1	2	0.2	1000.000002	1216.6666691	1650.0000033	2350.0000047	Minor	Good_deeds	31	You have assisted in a crime	C2_11	1.0	Easy	I2_41	2	Arabi is the oldest surviving breed of horse	0.888888888888889	Yes	LEFT	663.8208000003942	RIGHT	894.138600000133	RIGHT	2775.6281000001763	LEFT	1660.550300000068	16.399999999999995	0.2	Probable_Lie	RIGHT	RIGHT	1	1285.9514000001582	68	2021-02-25 14:56:59.916277
129	Computer	S210225	0.8333333333333334	1	2	1	2	0.7	1216.6666691	1433.3333362	2066.6666708	1933.3333372	Major	Wrong_doings	13	You have sold illegal drugs	C2_52	0.75	Hard	I1_21	51	Milwaukee Art Museum is located in California	0.666666666666667	Yes	LEFT	889.35790000005	LEFT	256.2238000000434	RIGHT	2032.833700000083	LEFT	2276.0080000002745	16.399999999999995	0.7	Probable_Lie	LEFT	RIGHT	1	763.9501972559176	69	2021-02-25 14:57:25.356959
19	Self	S210225	0.6666666666666666	1	2	1	2	0.3	1283.3333359	1066.6666688	2216.6666711000003	1500.000003	Major	Good_deeds	23	You have failed to keep promises	C2_28	0.85	Hard	I1_10	16	Mageirocophobia is a fear of deathly disease	0.666666666666667	Yes	RIGHT	88.12769999985903	RIGHT	222.831000000042	RIGHT	1319.155900000169	LEFT	1335.159499999918	16.699999999999996	0.3	Probable_Truth	LEFT	LEFT	1	714.9703000000045	70	2021-02-25 14:57:47.677593
60	Self	S210225	0.5	2	1	2	1	0.4	1350.0000027	1000.000002	2066.6666708	1500.000003	Minor	Good_deeds	28	You have taken part in burglary	C2_59	0.65	Easy	I2_60	25	Saturn's rings are between 30 and 300 feet thick	0.888888888888889	Yes	LEFT	31.72679999988759	RIGHT	925.0167000000148	RIGHT	3532.922800000051	LEFT	1343.486099999609	16.299999999999997	0.4	Probable_Lie	LEFT	RIGHT	3	1091.4867999999842	71	2021-02-25 14:58:13.093505
3	Self	S210225	0.5	1	2	1	2	0.7	1500.000003	1066.6666688	1933.3333372	1650.0000033	Minor	Wrong_doings	20	You have illegally stayed in a country	C1_20	0.0	Hard	I1_24	24	A dog has four legs	0.833333333333333	Yes	LEFT	829.5594999999594	RIGHT	360.6733000001441	RIGHT	752.3842999999033	LEFT	992.3294000000168	15.599999999999998	0.7	Probable_Lie	LEFT	LEFT	4	1432.7188000002025	72	2021-02-25 14:58:36.180677
46	Self	S210225	0.8333333333333334	2	1	2	1	0.3	1433.3333362	1350.0000027	2350.0000047	2500.000005	Major	Wrong_doings	10	You have bribed a police officer	C1_39	0.0	Hard	I1_15	5	Hot chocolate was created by the Mayan culture	0.0555555555555556	Yes	RIGHT	209.3344999998408	RIGHT	194.7546000001239	RIGHT	2512.6979000001484	LEFT	824.3936999997459	15.9	0.3	Probable_Truth	RIGHT	RIGHT	3	1017.115300000114	73	2021-02-25 14:59:01.141619
74	Self	S210225	0.6666666666666666	2	1	1	2	0.5	1350.0000027	1283.3333359	1783.3333369	2500.000005	Minor	Good_deeds	59	You have started an NGO using your savings	C2_38	0.55	Easy	I1_5	48	Nomophobia is the fear of being without a phone or computer	0.0	Yes	RIGHT	1137.2040999999626	RIGHT	570.1683000002049	RIGHT	4344.24829999989	RIGHT	3068.899099999726	16.4	0.5	Probable_Truth	RIGHT	RIGHT	5	847.3598000000493	74	2021-02-25 14:59:30.597269
108	Computer	S210225	0.5	2	1	2	1	0.6	1350.0000027	1283.3333359	2350.0000047	2500.000005	Major	Good_deeds	17	You have sign up to sponsor a needy child	C2_17	0.0	Hard	I2_56	37	Singapore has four seasons	0.111111111111111	Yes	LEFT	342.8782000000865	LEFT	890.5856999999742	LEFT	1405.5246000002626	RIGHT	1486.809500000163	16.4	0.6	Probable_Lie	LEFT	LEFT	6	640.3254280821469	75	2021-02-25 14:59:55.412867
130	Computer	S210225	0.8333333333333334	1	2	1	2	0.4	1433.3333362	1500.000003	2350.0000047	2500.000005	Major	Good_deeds	24	You have lost everything just to help others	C2_18	1.0	Easy	I1_1	21	The Earth turns the closest to the sun in May	0.0555555555555556	No	LEFT	601.5743000002658	LEFT	16.055099999903177	LEFT	3687.2267000003376	LEFT	2536.270799999784	16.4	0.4	Probable_Lie	RIGHT	LEFT	6	818.005827135542	76	2021-02-25 15:00:23.429869
83	Self	S210225	0.8333333333333334	1	2	1	2	0.8	1350.0000027	1283.3333359	2216.6666711000003	2066.6666708	Minor	Wrong_doings	30	You have blackmailed others for money	C2_58	0.95	Hard	I1_28	35	Singapore is a country	0.0	No	RIGHT	230.90060000004087	RIGHT	215.8549000000676	RIGHT	912.86429999991	LEFT	916.5906000002906	17.2	0.8	Probable_Lie	LEFT	LEFT	3	779.5325000001867	77	2021-02-25 15:00:45.980647
12	Self	S210225	0.5	2	1	2	1	0.5	1500.000003	1216.6666691	2350.0000047	1783.3333369	Major	Good_deeds	17	You have sign up to sponsor a needy child	C2_17	0.0	Hard	I2_56	37	Singapore has four seasons	0.111111111111111	Yes	RIGHT	233.5865999998532	RIGHT	284.41630000043006	LEFT	1066.9348999999784	RIGHT	2416.123599999992	17.7	0.5	Probable_Truth	LEFT	LEFT	3	1210.851299999831	78	2021-02-25 15:01:10.613193
34	Self	S210225	0.8333333333333334	1	2	1	2	0.6	1283.3333359	1350.0000027	2216.6666711000003	1783.3333369	Major	Good_deeds	24	You have lost everything just to help others	C2_18	1.0	Easy	I1_1	21	The Earth turns the closest to the sun in May	0.0555555555555556	No	RIGHT	214.40430000029664	RIGHT	209.2185999999856	RIGHT	1527.8360000002067	LEFT	1836.062700000184	18.3	0.6	Probable_Lie	LEFT	LEFT	5	799.2279000000053	79	2021-02-25 15:01:34.406237
38	Self	S210225	0.8333333333333334	1	2	2	1	0.4	1000.000002	1283.3333359	2500.000005	2350.0000047	Minor	Good_deeds	34	You have violated a traffic law	C1_24	0.85	Hard	I2_42	54	Today is a weekday	0.0	No	LEFT	901.4388999999028	RIGHT	376.9123000001855	RIGHT	1306.6208000000188	LEFT	854.7223999999005	17.900000000000002	0.4	Probable_Lie	RIGHT	RIGHT	1	1187.7862999999709	80	2021-02-25 15:01:58.740366
96	Computer	S210225	0.5	1	2	1	2	0.7	1066.6666688	1000.000002	2350.0000047	1933.3333372	Minor	Wrong_doings	8	You have pretended to be busy to avoid a social situation	C1_8	1.0	Easy	I2_52	44	Teddy Roosevelt was the youngest US President	0.777777777777778	No	LEFT	468.67059999976846	LEFT	679.6064000000115	RIGHT	1304.1108000002168	RIGHT	2771.722100000261	17.900000000000002	0.7	Probable_Lie	RIGHT	LEFT	4	765.4149792727732	81	2021-02-25 15:02:23.653863
61	Self	S210225	0.5	2	1	2	1	0.3	1283.3333359	1350.0000027	2216.6666711000003	1650.0000033	Minor	Good_deeds	2	You have returned your trays in food courts	C1_6	0.0	Easy	I2_27	33	Astatine is the rarest element in the Earth's crust	0.833333333333333	Yes	RIGHT	64.62860000010551	RIGHT	414.9333000000297	RIGHT	3127.9162999999244	RIGHT	1455.7808000004115	18.200000000000003	0.3	Probable_Truth	LEFT	RIGHT	4	1166.5592999997898	82	2021-02-25 15:02:48.957301
124	Computer	S210225	0.6666666666666666	2	1	2	1	0.6	1500.000003	1283.3333359	1500.000003	2500.000005	Major	Wrong_doings	17	You have given way to the handicapped	C1_38	0.15	Hard	I1_43	29	There are 6 million animal species on Earth	0.888888888888889	No	LEFT	200.6558000002769	LEFT	338.7207999999191	RIGHT	2948.23069999984	RIGHT	1559.0049999996154	18.200000000000003	0.6	Probable_Lie	RIGHT	RIGHT	1	540.6997059175818	83	2021-02-25 15:03:13.893677
21	Self	S210225	0.6666666666666666	1	2	2	1	0.1	1350.0000027	1500.000003	2500.000005	2216.6666711000003	Minor	Good_deeds	48	You have watched an M18 movie when you were underage	C1_51	0.95	Easy	I1_3	47	Most plants emit oxygen in the day	0.0555555555555556	No	RIGHT	236.5724000001137	RIGHT	7.9273000001194305	RIGHT	2651.3788000002023	LEFT	1352.499500000249	18.300000000000004	0.1	Probable_Truth	LEFT	LEFT	2	866.8100000004415	84	2021-02-25 15:03:39.156732
92	Self	S210225	0.8333333333333334	2	1	2	1	0.3	1066.6666688	1433.3333362	1500.000003	1783.3333369	Minor	Good_deeds	14	You have cheated on a test	C2_31	1.0	Easy	I1_2	50	Chickens lay eggs	0.0	No	RIGHT	56.040500000108295	RIGHT	194.945799999914	RIGHT	1988.6332000000948	LEFT	759.9353000000519	18.600000000000005	0.3	Probable_Truth	LEFT	LEFT	1	699.3262999999388	85	2021-02-25 15:04:01.212788
133	Computer	S210225	0.8333333333333334	1	2	2	1	0.6	1000.000002	1283.3333359	1783.3333369	2216.6666711000003	Major	Wrong_doings	11	You have downloaded pirated movies	C1_37	0.05	Easy	I2_51	1	Carnivore refers to meat-eater	0.0	Yes	LEFT	921.8115000003309	LEFT	552.5195999998687	RIGHT	992.6471999997376	LEFT	774.0401000000929	18.600000000000005	0.6	Probable_Lie	LEFT	LEFT	6	771.5029590567099	86	2021-02-25 15:04:24.076582
40	Self	S210225	0.8333333333333334	2	1	1	2	0.4	1150.0000023	1000.000002	1933.3333372	1500.000003	Minor	Wrong_doings	12	You have said thank you when you have received help	C2_27	0.95	Easy	I2_18	45	Pyramid of Giza is 468 feet tall	1.0	No	RIGHT	1.649999999699503	RIGHT	348.7694000000374	RIGHT	1606.1932000002344	RIGHT	1612.1800000000803	19.000000000000004	0.4	Probable_Truth	RIGHT	RIGHT	2	928.2017000000452	87	2021-02-25 15:04:46.732283
28	Self	S210225	0.6666666666666666	2	1	2	1	0.3	1150.0000023	1216.6666691	1783.3333369	2350.0000047	Major	Wrong_doings	17	You have given way to the handicapped	C1_38	0.15	Hard	I1_43	29	There are 6 million animal species on Earth	0.888888888888889	No	RIGHT	232.7426000001651	RIGHT	195.46760000002905	RIGHT	2603.888099999949	RIGHT	902.3492999999688	19.300000000000004	0.3	Probable_Truth	LEFT	LEFT	2	1109.4469999998182	88	2021-02-25 15:05:10.852267
138	Computer	S210225	0.8333333333333334	2	1	1	2	0.4	1000.000002	1500.000003	1500.000003	2500.000005	Minor	Good_deeds	16	You have volunteered every week for many years	C2_33	1.0	Easy	I1_45	60	It takes 112 years to build the Pisa Tower	0.666666666666667	No	RIGHT	1304.8910000002252	RIGHT	354.5874999999796	LEFT	2703.4389999998893	RIGHT	3782.903599999827	19.700000000000003	0.4	Probable_Truth	LEFT	LEFT	1	666.7217043846842	89	2021-02-25 15:05:38.732312
104	Computer	S210225	0.5	2	1	1	2	0.1	1066.6666688	1000.000002	2066.6666708	2216.6666711000003	Minor	Good_deeds	19	You have let a homeless man into your house	C1_47	0.05	Easy	I1_37	6	Acoustic Kitty refers to cat with implants	0.722222222222222	Yes	LEFT	3312.858000000233	RIGHT	1636.889699999756	RIGHT	4377.23029999961	RIGHT	1253.5804999997708	19.6	0.1	Probable_Truth	LEFT	LEFT	2	812.2497542468466	90	2021-02-25 15:06:09.054186
97	Computer	S210225	0.5	1	2	1	2	0.6	1283.3333359	1216.6666691	1783.3333369	2350.0000047	Major	Wrong_doings	43	You have rescued others from a catastrophe	C2_43	1.0	Hard	I2_31	39	Summer is hotter than winter	0.833333333333333	No	LEFT	246.8673000003037	LEFT	766.9442999999774	RIGHT	1063.0664000000252	RIGHT	3932.613399999809	19.6	0.6	Probable_Lie	RIGHT	LEFT	4	595.0427452772809	91	2021-02-25 15:06:34.868935
105	Computer	S210225	0.5	2	1	1	2	0.7	1283.3333359	1433.3333362	1783.3333369	1500.000003	Minor	Wrong_doings	33	You have claimed doing things that you never did	C1_33	0.9	Hard	I1_31	31	There are 7 days in a week	1.0	No	RIGHT	920.670699999846	RIGHT	254.71909999987477	RIGHT	647.6322999997137	LEFT	4013.971800000036	20.3	0.7	Probable_Truth	LEFT	RIGHT	6	663.7747237578862	92	2021-02-25 15:06:59.942093
8	Self	S210225	0.5	2	1	1	2	0.6	1150.0000023	1433.3333362	2216.6666711000003	2066.6666708	Minor	Good_deeds	19	You have let a homeless man into your house	C1_47	0.05	Easy	I1_37	6	Acoustic Kitty refers to cat with implants	0.722222222222222	Yes	RIGHT	215.30119999988528	RIGHT	193.08079999973413	RIGHT	840.105400000084	RIGHT	1708.0045000002428	20.9	0.6	Probable_Truth	LEFT	RIGHT	5	1054.656299999806	93	2021-02-25 15:07:23.396937
14	Self	S210225	0.5	2	1	2	1	0.7	1433.3333362	1000.000002	1783.3333369	1500.000003	Minor	Good_deeds	56	You have queued to enter the MRT train	C1_19	0.05	Easy	I2_33	56	The Amazon forest covers an area of 1 billion acres	0.0	No	LEFT	102.79800000034813	RIGHT	1034.172899999703	RIGHT	2615.06959999997	RIGHT	903.2741000000896	20.200000000000003	0.7	Probable_Lie	RIGHT	RIGHT	1	1452.9772999999295	94	2021-02-25 15:07:47.797041
95	Self	S210225	0.8333333333333334	2	1	2	1	0.8	1500.000003	1066.6666688	2066.6666708	1933.3333372	Major	Good_deeds	31	You have thrown your trash into the bin	C1_42	0.2	Easy	I1_36	36	China is a part of Asia	0.777777777777778	No	RIGHT	232.2079000000485	RIGHT	230.86770000008983	RIGHT	1158.2060999999158	RIGHT	1375.448100000085	21.000000000000004	0.8	Probable_Truth	LEFT	LEFT	1	872.4543000002996	95	2021-02-25 15:08:10.804839
117	Computer	S210225	0.6666666666666666	1	2	2	1	0.5	1500.000003	1433.3333362	1783.3333369	2500.000005	Minor	Good_deeds	48	You have watched an M18 movie when you were underage	C1_51	0.95	Easy	I1_3	47	Most plants emit oxygen in the day	0.0555555555555556	No	RIGHT	671.9671999999264	LEFT	169.45699999996577	RIGHT	1445.179299999836	LEFT	927.9066000003696	21.000000000000004	0.5	Probable_Truth	LEFT	LEFT	2	769.6576749546175	96	2021-02-25 15:09:16.213171
5	Self	S210225	0.5	1	2	2	1	0.2	1433.3333362	1150.0000023	2350.0000047	2500.000005	Major	Good_deeds	53	You have been physically hurt to protect others	C1_35	0.05	Easy	I2_45	31	Polish is 20th most spoken language in the World	0.0	No	LEFT	1266.2592000001496	RIGHT	85.80480000000534	RIGHT	4129.589099999976	RIGHT	2016.2114999998264	20.800000000000004	0.2	Probable_Lie	LEFT	LEFT	5	1017.3577000000478	97	2021-02-25 15:09:44.741020
73	Self	S210225	0.6666666666666666	2	1	1	2	0.7	1150.0000023	1500.000003	2066.6666708	1783.3333369	Major	Wrong_doings	1	You have lied to your parents	C1_22	0.0	Easy	I2_24	8	Dutch is the 6th Europe's most widely spoken language	0.944444444444444	Yes	RIGHT	217.0733999996628	RIGHT	238.4213000000273	RIGHT	2103.2611999999062	LEFT	1506.6098000002055	21.500000000000004	0.7	Probable_Truth	RIGHT	RIGHT	3	1011.610500000188	98	2021-02-25 15:10:08.892225
134	Computer	S210225	0.8333333333333334	1	2	2	1	0.5	1283.3333359	1150.0000023	1500.000003	1783.3333369	Minor	Good_deeds	34	You have violated a traffic law	C1_24	0.85	Hard	I2_42	54	Today is a weekday	0.0	No	RIGHT	508.2642000002125	LEFT	519.5664999996552	RIGHT	872.7868000000853	LEFT	824.0027000001646	21.500000000000004	0.5	Probable_Lie	LEFT	LEFT	5	867.2952010894086	99	2021-02-25 15:10:30.772933
47	Self	S210225	0.8333333333333334	2	1	2	1	0.6	1283.3333359	1216.6666691	1650.0000033	1650.0000033	Major	Wrong_doings	33	You have given up your seat in the MRT	C1_12	0.95	Hard	I2_23	19	Cheese is an Asian staple	0.0	Yes	LEFT	215.64399999988385	RIGHT	694.0449999997327	LEFT	1135.7685000002675	RIGHT	863.5920000001533	20.9	0.6	Probable_Lie	RIGHT	RIGHT	1	769.0312999998241	100	2021-02-25 15:10:52.828293
26	Self	S210225	0.6666666666666666	2	1	1	2	0.5	1066.6666688	1150.0000023	2066.6666708	1933.3333372	Major	Wrong_doings	40	You have fabricated facts about yourself	C2_8	0.05	Hard	I2_44	4	Christmas Day is in March	0.0	Yes	LEFT	57.062500000029104	RIGHT	542.8136999998969	LEFT	921.2282000003142	LEFT	1431.5997999997307	20.4	0.5	Probable_Lie	RIGHT	RIGHT	1	900.2120999998624	101	2021-02-25 15:11:15.468268
67	Self	S210225	0.6666666666666666	1	2	1	2	0.8	1000.000002	1433.3333362	1650.0000033	2216.6666711000003	Major	Good_deeds	14	You have taken part in violent demonstration	C1_49	0.85	Hard	I1_40	42	Singapore is a poor country	1.0	No	RIGHT	256.5926000002037	RIGHT	246.6703999998572	LEFT	936.1131999999088	LEFT	1239.7217999996428	21.200000000000003	0.8	Probable_Truth	LEFT	LEFT	1	918.8913999996656	102	2021-02-25 15:11:37.940590
86	Self	S210225	0.8333333333333334	1	2	2	1	0.5	1066.6666688	1000.000002	2066.6666708	2216.6666711000003	Minor	Good_deeds	16	You have used a fake name online	C1_9	0.25	Hard	I2_34	28	North Korea is more developed than South Korea	0.0	No	RIGHT	517.0545999999376	RIGHT	137.1969000001627	LEFT	2039.2135000001872	LEFT	1398.508100000072	21.700000000000003	0.5	Probable_Truth	RIGHT	RIGHT	5	884.2210000002524	103	2021-02-25 15:12:01.844299
25	Self	S210225	0.6666666666666666	2	1	1	2	0.8	1500.000003	1283.3333359	2216.6666711000003	1500.000003	Major	Good_deeds	47	You have organized a violent protest	C1_40	1.0	Hard	I1_29	59	Septicemia is a lung infection condition	0.166666666666667	No	LEFT	310.7193000000734	RIGHT	864.9874000002455	RIGHT	3830.858100000114	LEFT	1285.8080999999402	20.9	0.8	Probable_Lie	RIGHT	RIGHT	1	1037.8547999998773	104	2021-02-25 15:12:28.251821
91	Self	S210225	0.8333333333333334	2	1	1	2	0.6	1150.0000023	1350.0000027	2216.6666711000003	1500.000003	Major	Good_deeds	29	You have donated a pay cheque to charity	C1_23	0.65	Hard	I1_38	3	South East Asia is currently free from polio	0.0	Yes	LEFT	207.65160000019023	RIGHT	832.655799999884	RIGHT	1591.8225000000348	RIGHT	1430.409800000234	20.3	0.6	Probable_Lie	RIGHT	RIGHT	1	866.7170999997325	105	2021-02-25 15:12:51.972845
62	Self	S210225	0.5	2	1	2	1	0.8	1150.0000023	1216.6666691	1933.3333372	2066.6666708	Major	Wrong_doings	6	You have been arrested	C2_7	1.0	Easy	I2_30	60	The Earth is round	0.0	Yes	LEFT	71.28299999976662	RIGHT	707.8292000001056	RIGHT	928.0561999999009	LEFT	1143.1744999999864	19.5	0.8	Probable_Lie	RIGHT	RIGHT	2	937.812699999995	106	2021-02-25 15:13:14.700279
121	Computer	S210225	0.6666666666666666	2	1	1	2	0.1	1350.0000027	1000.000002	2350.0000047	2216.6666711000003	Major	Good_deeds	47	You have organized a violent protest	C1_40	1.0	Hard	I1_29	59	Septicemia is a lung infection condition	0.166666666666667	No	LEFT	593.7877000001208	LEFT	2025.225800000044	RIGHT	848.4878999997818	LEFT	1935.1896999996825	19.5	0.1	Probable_Lie	RIGHT	RIGHT	1	973.6068555656218	107	2021-02-25 15:13:40.555751
126	Computer	S210225	0.6666666666666666	2	1	2	1	0.3	1216.6666691	1350.0000027	1933.3333372	1933.3333372	Minor	Good_deeds	30	You have sheltered others from disasters	C1_29	0.95	Easy	I2_59	44	Red is a color	0.0	Yes	LEFT	329.0068999999676	LEFT	705.8701000000838	RIGHT	933.5402000001524	RIGHT	975.6898000000548	19.5	0.3	Probable_Lie	LEFT	RIGHT	2	986.9764771016294	108	2021-02-25 15:14:03.484296
43	Self	S210225	0.8333333333333334	2	1	1	2	0.5	1350.0000027	1283.3333359	1783.3333369	1933.3333372	Major	Good_deeds	27	You have engaged in money laundering	C1_16	0.0	Easy	I2_5	18	The Eiffel Tower is in Paris	0.0	No	RIGHT	65.67329999961657	RIGHT	617.3541999996814	RIGHT	975.9555999999066	LEFT	1261.2457000000177	20.0	0.5	Probable_Truth	LEFT	LEFT	1	1206.3474999999926	109	2021-02-25 15:14:26.532746
141	Computer	S210225	0.8333333333333334	2	1	2	1	0.1	1216.6666691	1350.0000027	1783.3333369	2350.0000047	Major	Wrong_doings	36	You have told someone's secret to others	C1_36	0.15	Hard	I1_19	6	Nanyang Technological University is in Australia	0.944444444444444	No	LEFT	169.40139999996973	LEFT	690.4131999999663	LEFT	1546.8792000001486	LEFT	1247.1639000000323	20.0	0.1	Probable_Lie	LEFT	LEFT	6	836.4118427463383	110	2021-02-25 15:14:50.291537
