index	Trial_Type	Participant_ID	Trial_Probability	Question_Position_Prediction_Correct	Question_Position_Prediction_Agent	Question_Position_Comparison_Self	Question_Position_Comparison_Irrelevant	Trial_Stake	Trial_Stake_Jitter	Trial_Type_Jitter	Trial_Result_Jitter	Balance_Update_Jitter	Question_Comparison_Condition	Question_Comparison_Type	Question_Comparison_Question	Question_Comparison_Label	Question_Comparison_Item	Question_Comparison_Proportion_Yes	Question_Factual_Condition	Question_Factual_Item	Question_Factual_Question	Question_Factual_Label	Question_Factual_Proportion_DontKnow	Question_Factual_Type	Answer_Prediction_Correct	Answer_Prediction_Correct_RT	Answer_Prediction_Agent	Answer_Prediction_Agent_RT	Answer_Irrelevant	Answer_Irrelevant_RT	Answer_Self	Answer_Self_RT	Trial_Balance	Trial_Balance_Effect	Trial_Condition	Trial_ProbableSide	Prediction_Choice	Prediction_Result	Prediction_RT	Trial_Order	Trial_Datetime
73	Self	S200306	0.666666667	2	1	1	2	0.5	1433.333336	1150.000002	1650.000003	2500.000005	Minor	Good_deeds	11	You have attended all lectures as a student	C1_17	0.65	Easy	I2_45	24	The Amazon forest covers an area of 1 billion acres	0.777777778	Yes	RIGHT	328.0952	RIGHT	271.0051	RIGHT	1496.5874	RIGHT	1766.676	11.4	0.5	Probable_Truth	RIGHT	RIGHT	5	593.316	64	37:41.4
50	Self	S200306	0.5	1	2	1	2	0.4	1150.000002	1500.000003	2066.666671	2350.000005	Minor	Good_deeds	60	You have drunk alcohol when you were underage	C1_60	0.0	Hard	I1_21	22	Milwaukee Art Museum is located in California	0.666666667	Yes	RIGHT	279.0371	RIGHT	223.6914	RIGHT	1719.6085	LEFT	970.0474	11.8	0.4	Probable_Truth	LEFT	LEFT	1	1575.0342	65	38:05.8
69	Self	S200306	0.666666667	1	2	2	1	0.8	1000.000002	1000.000002	2216.666671	1500.000003	Minor	Wrong_doings	24	You have borrowed things and never returned	C2_28	0.0	Hard	I2_21	27	Cernan was the second last man to walk on the Moon	0.055555556	Yes	RIGHT	231.9305	RIGHT	9.5612	LEFT	1861.2587	LEFT	1183.5459	12.6	0.8	Probable_Truth	RIGHT	RIGHT	6	534.1936	66	38:27.9
3	Self	S200306	0.5	1	2	1	2	0.8	1350.000003	1216.666669	2350.000005	2350.000005	Major	Wrong_doings	47	You have cursed at your loved ones	C1_1	0.0	Hard	I2_34	60	It takes 500 days to travel from Earth to Mars	0.0	No	RIGHT	26.8852	RIGHT	257.6377	RIGHT	967.2515	LEFT	765.1005	13.4	0.8	Probable_Lie	LEFT	RIGHT	3	584.5964	67	38:50.3
128	Computer	S200306	0.833333333	1	2	1	2	0.7	1150.000002	1066.666669	2350.000005	2066.666671	Minor	Wrong_doings	10	You have made counterfeit money	C2_7	0.65	Hard	I2_48	50	The sun rises at night	0.055555556	Yes	RIGHT	1113.9843	LEFT	833.1357	LEFT	831.5462	LEFT	1095.4161	13.4	0.7	Probable_Truth	RIGHT	RIGHT	2	916.838181	68	39:14.3
1	Self	S200306	0.5	1	2	1	2	0.5	1216.666669	1500.000003	2216.666671	1933.333337	Minor	Good_deeds	12	You have used heroin	C2_52	1.0	Easy	I2_60	34	The Eiffel Tower is in Paris	0.833333333	No	RIGHT	176.0217	RIGHT	215.7178	RIGHT	752.8528	LEFT	901.5422	13.9	0.5	Probable_Truth	LEFT	LEFT	1	924.5994	69	39:36.7
90	Self	S200306	0.833333333	2	1	1	2	0.4	1350.000003	1000.000002	2500.000005	1783.333337	Minor	Wrong_doings	17	You have been donating all your excess food to a food bank	C1_34	0.05	Easy	I2_52	38	Dutch is the 6th Europe's most widely spoken language	0.0	No	RIGHT	1535.8807	RIGHT	404.3665	RIGHT	1344.5711	RIGHT	1482.9921	14.3	0.4	Probable_Lie	RIGHT	RIGHT	1	481.9548	70	40:01.2
142	Computer	S200306	0.833333333	2	1	2	1	0.5	1216.666669	1150.000002	2350.000005	1933.333337	Minor	Good_deeds	47	You have bought cocaine	C2_53	0.05	Hard	I1_35	28	Algeria is Africa's second largest country	0.0	No	LEFT	105.5546	LEFT	699.684	RIGHT	1245.1225	LEFT	855.2145	14.3	0.5	Probable_Lie	RIGHT	LEFT	5	615.4320367	71	40:23.9
96	Computer	S200306	0.5	1	2	1	2	0.2	1150.000002	1283.333336	1783.333337	1500.000003	Major	Good_deeds	52	You have given up your seat in the MRT	C2_16	0.7	Easy	I1_8	15	There are 30 hours in a day	0.0	Yes	LEFT	1001.2465	LEFT	119.4929	LEFT	719.828	RIGHT	766.2452	14.3	0.2	Probable_Lie	RIGHT	LEFT	4	710.7300901	72	40:45.5
92	Self	S200306	0.833333333	2	1	2	1	0.5	1000.000002	1350.000003	2066.666671	1500.000003	Major	Good_deeds	9	You have confessed to your mistake	C1_9	0.1	Hard	I2_23	43	Afghan Hound is the first cloned cat	0.0	Yes	RIGHT	119.7548	RIGHT	262.3347	LEFT	1766.4933	RIGHT	1167.4855	14.8	0.5	Probable_Truth	LEFT	LEFT	1	451.4369	73	41:07.8
102	Computer	S200306	0.5	1	2	2	1	0.5	1066.666669	1500.000003	1933.333337	1783.333337	Major	Good_deeds	16	You have sign up to sponsor a needy child	C1_47	0.85	Hard	I2_39	8	Some owl species hunt fish	0.666666667	Yes	RIGHT	419.7344	LEFT	913.3256	RIGHT	2313.3411	RIGHT	2535.4932	14.8	0.5	Probable_Truth	RIGHT	LEFT	3	560.8022244	74	41:33.4
104	Computer	S200306	0.5	2	1	1	2	0.7	1000.000002	1500.000003	1500.000003	2216.666671	Major	Wrong_doings	50	You have stopped using products tested on animals	C1_7	0.75	Easy	I1_48	36	Carnivore refers to meat-eater	0.166666667	No	RIGHT	328.2008	RIGHT	208.1635	RIGHT	1328.6066	RIGHT	1111.0462	15.5	0.7	Probable_Truth	RIGHT	RIGHT	4	526.4076944	75	41:55.7
78	Self	S200306	0.666666667	2	1	2	1	0.2	1500.000003	1000.000002	2066.666671	2350.000005	Major	Good_deeds	17	You have done something against your values	C2_59	0.0	Easy	I2_41	41	The current century is 21st	0.055555556	No	LEFT	280.9981	RIGHT	1215.3894	RIGHT	977.1083	LEFT	1686.9785	15.3	0.2	Probable_Lie	LEFT	LEFT	6	584.5213	76	42:19.9
131	Computer	S200306	0.833333333	1	2	1	2	0.2	1350.000003	1150.000002	1650.000003	1650.000003	Minor	Good_deeds	48	You have helped others to pick up their belongings	C2_40	0.15	Easy	I2_54	31	South East Asia is currently free from polio	0.888888889	No	RIGHT	454.3796	RIGHT	464.1466	RIGHT	1303.5404	RIGHT	975.8769	15.5	0.2	Probable_Lie	LEFT	RIGHT	1	501.9346454	77	42:42.0
68	Self	S200306	0.666666667	1	2	2	1	0.2	1283.333336	1433.333336	2350.000005	1650.000003	Major	Wrong_doings	28	You have failed to keep promises	C2_56	0.05	Easy	I2_53	40	Marijuana is legal in Singapore	0.888888889	No	RIGHT	683.8921	RIGHT	329.4061	LEFT	1185.0199	LEFT	2135.3184	15.7	0.2	Probable_Lie	LEFT	LEFT	3	770.006	78	43:06.4
125	Computer	S200306	0.666666667	2	1	2	1	0.4	1000.000002	1283.333336	1933.333337	2500.000005	Major	Wrong_doings	45	You have volunteered every week for many years	C2_42	0.95	Hard	I2_31	16	The human's inner ear is larger than a pencil eraser	0.0	Yes	RIGHT	225.0822	RIGHT	339.0842	LEFT	967.1319	RIGHT	864.3545	16.1	0.4	Probable_Truth	LEFT	LEFT	2	712.2780383	79	43:28.8
38	Self	S200306	0.833333333	1	2	2	1	0.2	1500.000003	1433.333336	1650.000003	2500.000005	Major	Good_deeds	38	You have extorted money from anyone	C1_48	0.0	Hard	I2_50	54	Fibers in oranges can be used to make fabric	0.777777778	No	RIGHT	696.7471	RIGHT	273.6047	RIGHT	958.5755	LEFT	1007.6265	16.3	0.2	Probable_Truth	RIGHT	RIGHT	2	689.2136	80	43:52.1
129	Computer	S200306	0.833333333	1	2	1	2	0.3	1283.333336	1350.000003	1783.333337	1783.333337	Minor	Good_deeds	50	You have made someone cry	C2_50	0.05	Easy	I1_45	14	Obama is the USA president now	0.0	Yes	LEFT	752.7016	LEFT	176.1854	LEFT	1119.1871	LEFT	884.8774	16.3	0.3	Probable_Lie	LEFT	RIGHT	1	705.5471237	81	44:14.5
137	Computer	S200306	0.833333333	2	1	1	2	0.8	1433.333336	1500.000003	1650.000003	2216.666671	Minor	Wrong_doings	44	You have followed instructions	C2_47	0.55	Hard	I1_2	35	Singapore is a country	0.888888889	Yes	RIGHT	367.6874	RIGHT	198.8176	RIGHT	872.1086	RIGHT	821.7093	17.1	0.8	Probable_Lie	RIGHT	LEFT	5	614.7177926	82	44:36.7
41	Self	S200306	0.833333333	2	1	1	2	0.1	1500.000003	1066.666669	2500.000005	2500.000005	Minor	Wrong_doings	44	You have followed instructions	C2_47	0.55	Hard	I1_2	35	Singapore is a country	0.888888889	Yes	RIGHT	184.0941	RIGHT	373.3437	RIGHT	560.1833	RIGHT	639.6269	17.2	0.1	Probable_Truth	RIGHT	RIGHT	5	616.6976	83	44:59.2
123	Computer	S200306	0.666666667	2	1	1	2	0.1	1283.333336	1350.000003	2500.000005	2216.666671	Major	Wrong_doings	24	You have taken months off to volunteer	C2_24	1.0	Hard	I2_25	17	Acoustic Kitty refers to cat with implants	0.722222222	No	RIGHT	303.0587	RIGHT	330.566	LEFT	3135.678	LEFT	2499.1216	17.3	0.1	Probable_Lie	LEFT	RIGHT	2	519.6243473	84	45:25.9
133	Computer	S200306	0.833333333	1	2	2	1	0.8	1216.666669	1216.666669	1500.000003	2216.666671	Major	Wrong_doings	13	You have stolen something	C1_38	1.0	Hard	I2_13	9	Polish is 20th most spoken language in the World	0.0	Yes	RIGHT	523.7159	LEFT	152.7694	RIGHT	1018.5736	LEFT	967.6958	17.3	0.8	Probable_Lie	LEFT	LEFT	2	572.3142896	85	45:47.9
93	Self	S200306	0.833333333	2	1	2	1	0.2	1216.666669	1066.666669	2216.666671	1650.000003	Minor	Wrong_doings	45	You have signed up as a bone marrow donor	C2_30	0.0	Easy	I1_43	23	Chickens lay eggs	1.0	Yes	RIGHT	543.1945	RIGHT	585.3112	RIGHT	784.603	RIGHT	1584.5074	17.5	0.2	Probable_Truth	LEFT	LEFT	1	475.5459	86	46:10.6
84	Self	S200306	0.833333333	1	2	2	1	0.4	1150.000002	1216.666669	1783.333337	1500.000003	Minor	Good_deeds	58	You have participated in a scamming business	C1_16	1.0	Hard	I1_1	4	Christmas Day is in March	0.0	Yes	RIGHT	304.8582	RIGHT	184.985	LEFT	1276.1839	LEFT	1287.0981	17.9	0.4	Probable_Truth	RIGHT	RIGHT	5	640.3656	87	46:32.5
21	Self	S200306	0.666666667	1	2	2	1	0.6	1216.666669	1500.000003	1783.333337	2216.666671	Minor	Good_deeds	29	You have given directions to a lost tourist	C2_14	0.0	Hard	I1_36	2	Pyramid of Giza is 468 feet tall	0.777777778	Yes	RIGHT	211.0146	RIGHT	304.7808	RIGHT	1120.3777	RIGHT	783.6624	18.5	0.6	Probable_Lie	RIGHT	RIGHT	2	678.118	88	46:54.9
47	Self	S200306	0.833333333	2	1	2	1	0.3	1283.333336	1000.000002	2216.666671	2066.666671	Major	Good_deeds	36	You have started a movement to support a cause	C1_36	0.95	Easy	I2_28	35	Statute of Liberty is in New York	0.944444444	No	RIGHT	223.3093	RIGHT	255.2444	RIGHT	2005.7062	LEFT	1391.4031	18.8	0.3	Probable_Truth	LEFT	LEFT	1	1469.118	89	47:19.4
27	Self	S200306	0.666666667	2	1	1	2	0.4	1066.666669	1350.000003	1500.000003	2216.666671	Major	Wrong_doings	24	You have taken months off to volunteer	C2_24	1.0	Hard	I2_25	17	Acoustic Kitty refers to cat with implants	0.722222222	No	RIGHT	105.2875	RIGHT	260.3265	LEFT	1039.8449	LEFT	1537.6261	19.2	0.4	Probable_Truth	RIGHT	RIGHT	5	655.2	90	47:41.7
106	Computer	S200306	0.5	2	1	1	2	0.2	1350.000003	1283.333336	1650.000003	1933.333337	Major	Good_deeds	6	You have cheated on a national exam	C2_34	1.0	Easy	I2_51	27	Kangaroos live in Africa	0.722222222	Yes	RIGHT	472.5261	RIGHT	840.2272	LEFT	1272.0372	LEFT	1052.4088	19.4	0.2	Probable_Truth	LEFT	LEFT	2	849.4333696	91	48:05.0
86	Self	S200306	0.833333333	1	2	2	1	0.5	1000.000002	1433.333336	1933.333337	1650.000003	Major	Good_deeds	16	You have started a hotline for victims of bully	C2_23	0.85	Easy	I1_32	32	The Seine river is 50 feet above sea level	0.888888889	Yes	RIGHT	476.2142	RIGHT	263.5597	RIGHT	2399.0113	RIGHT	1800.384	19.9	0.5	Probable_Truth	RIGHT	RIGHT	5	567.426	92	48:29.1
112	Computer	S200306	0.666666667	1	2	1	2	0.8	1350.000003	1216.666669	1933.333337	2500.000005	Major	Good_deeds	37	You have been convicted in court	C2_43	0.95	Easy	I2_6	38	It is 20th Century now	0.0	No	LEFT	491.832	LEFT	161.0149	LEFT	856.9449	LEFT	895.7503	19.9	0.8	Probable_Lie	LEFT	RIGHT	2	539.925519	93	48:51.6
126	Computer	S200306	0.666666667	2	1	2	1	0.7	1433.333336	1433.333336	1783.333337	2066.666671	Major	Good_deeds	30	You have taken responsibility for your actions	C2_58	0.0	Hard	I1_17	52	Earth's atmosphere extends up to 10,000km into space	0.055555556	Yes	RIGHT	1.0241	LEFT	628.254	RIGHT	1212.0709	RIGHT	776.1246	19.9	0.7	Probable_Truth	LEFT	RIGHT	5	937.3476089	94	49:14.4
58	Self	S200306	0.5	2	1	1	2	0.7	1350.000003	1433.333336	2066.666671	1933.333337	Major	Good_deeds	49	You have cursed at others	C2_18	0.95	Hard	I2_49	42	The Franco-Prussian War occurred in the 19th century	0.0	Yes	RIGHT	16.2839	RIGHT	247.4713	RIGHT	2015.6684	LEFT	1403.7161	20.6	0.7	Probable_Lie	RIGHT	LEFT	4	1025.797	95	49:38.5
28	Self	S200306	0.666666667	2	1	2	1	0.1	1433.333336	1283.333336	2216.666671	2066.666671	Minor	Good_deeds	42	You have watched a pirated movie	C1_45	0.95	Easy	I1_52	56	Singapore is in Africa	0.055555556	No	RIGHT	240.8876	RIGHT	648.1611	LEFT	662.2204	LEFT	767.9474	20.7	0.1	Probable_Truth	LEFT	LEFT	1	578.0278	96	50:34.8
61	Self	S200306	0.5	2	1	2	1	0.4	1066.666669	1350.000003	1933.333337	1500.000003	Minor	Good_deeds	57	You have thrown your trash into the bin	C2_35	0.0	Easy	I2_42	49	It sometimes snows in Singapore	0.764705882	No	RIGHT	167.1042	RIGHT	123.0405	LEFT	756.4043	RIGHT	798.7283	21.1	0.4	Probable_Truth	LEFT	LEFT	2	790.4761	97	50:55.9
82	Self	S200306	0.833333333	1	2	1	2	0.1	1350.000003	1500.000003	1650.000003	2216.666671	Major	Wrong_doings	23	You have used a fake name online	C2_46	0.7	Easy	I1_29	57	There are 6000 spoken languages in the World	0.833333333	No	RIGHT	174.8131	RIGHT	87.5333	RIGHT	1128.1609	LEFT	1265.9005	21.2	0.1	Probable_Lie	LEFT	LEFT	2	667.8359	98	51:18.5
103	Computer	S200306	0.5	1	2	2	1	0.6	1350.000003	1000.000002	2066.666671	1650.000003	Minor	Wrong_doings	35	You have bribed a police officer	C2_1	0.95	Hard	I1_15	39	Astatine is the rarest element in the Earth's crust	0.0	Yes	LEFT	1152.6361	LEFT	104.5408	LEFT	1414.8635	LEFT	840.5022	21.2	0.6	Probable_Lie	LEFT	LEFT	4	694.2012624	99	51:41.4
48	Self	S200306	0.5	1	2	1	2	0.5	1283.333336	1433.333336	1500.000003	2500.000005	Major	Wrong_doings	19	You have donated a pay cheque to charity	C1_3	0.7	Easy	I2_22	5	French is Singapore's official language	0.0	No	RIGHT	28.8422	RIGHT	295.972	LEFT	968.7094	RIGHT	1284.7562	21.7	0.5	Probable_Truth	RIGHT	RIGHT	6	1115.2116	100	52:04.3
80	Self	S200306	0.833333333	1	2	1	2	0.8	1216.666669	1283.333336	2500.000005	1783.333337	Major	Wrong_doings	33	You have volunteered for a disaster-related humanitarian mission	C1_27	0.65	Easy	I2_59	1	Vegetarians can eat vegetable products	0.944444444	No	RIGHT	235.9356	RIGHT	176.3459	RIGHT	2382.9236	RIGHT	2211.0184	22.5	0.8	Probable_Lie	RIGHT	RIGHT	1	556.4366	101	52:29.3
10	Self	S200306	0.5	2	1	1	2	0.1	1066.666669	1350.000003	1933.333337	1933.333337	Major	Good_deeds	6	You have cheated on a national exam	C2_34	1.0	Easy	I2_51	27	Kangaroos live in Africa	0.722222222	Yes	RIGHT	16.8443	RIGHT	803.8448	LEFT	1014.5573	LEFT	1052.4908	22.6	0.1	Probable_Lie	RIGHT	RIGHT	2	775.3263	102	52:51.8
5	Self	S200306	0.5	1	2	2	1	0.6	1150.000002	1000.000002	1650.000003	1500.000003	Major	Wrong_doings	1	You have lied to your parents	C1_12	0.0	Hard	I1_41	41	Bears have the biggest eyes among mammals	0.888888889	No	RIGHT	302.6005	RIGHT	64.9743	LEFT	1284.0563	LEFT	728.6293	23.2	0.6	Probable_Truth	LEFT	LEFT	2	1032.1885	103	53:13.1
6	Self	S200306	0.5	1	2	2	1	0.2	1283.333336	1350.000003	2066.666671	2216.666671	Major	Good_deeds	16	You have sign up to sponsor a needy child	C1_47	0.85	Hard	I2_39	8	Some owl species hunt fish	0.666666667	Yes	RIGHT	607.2176	RIGHT	80.5647	RIGHT	1201.5929	RIGHT	936.2336	23.4	0.2	Probable_Truth	RIGHT	RIGHT	4	662.6182	104	53:36.0
127	Computer	S200306	0.666666667	2	1	2	1	0.5	1216.666669	1150.000002	1500.000003	1650.000003	Major	Good_deeds	58	You have blackmailed others for money	C1_5	0.15	Easy	I2_16	31	December is the last month of the year	0.833333333	No	RIGHT	264.2044	RIGHT	387.1834	RIGHT	1305.0062	LEFT	831.5735	23.9	0.5	Probable_Truth	LEFT	LEFT	2	545.5264775	105	53:57.5
43	Self	S200306	0.833333333	2	1	1	2	0.8	1000.000002	1433.333336	1783.333337	2216.666671	Major	Wrong_doings	53	You have engaged in drink-driving	C1_23	1.0	Hard	I1_58	11	Lehman Brothers went bankrupt on 20th September	0.888888889	No	RIGHT	296.3326	RIGHT	208.0373	LEFT	1486.8677	LEFT	933.7933	24.7	0.8	Probable_Truth	LEFT	LEFT	1	398.8723	106	54:19.8
39	Self	S200306	0.833333333	1	2	2	1	0.6	1150.000002	1283.333336	2500.000005	1783.333337	Major	Wrong_doings	40	You have offered a listening ear to a friend	C1_22	0.0	Easy	I1_14	45	The first Grammy awards was held in 1959	0.611111111	No	RIGHT	309.0574	RIGHT	119.7235	LEFT	1618.3989	RIGHT	991.574	25.3	0.6	Probable_Truth	RIGHT	RIGHT	2	511.8239	107	54:42.6
55	Self	S200306	0.5	1	2	2	1	0.1	1433.333336	1216.666669	1783.333337	2066.666671	Minor	Wrong_doings	20	You have kidnapped someone	C2_37	0.0	Hard	I2_46	39	Beer is an alcoholic drink	0.944444444	No	LEFT	522.1762	RIGHT	88.9383	RIGHT	1254.4196	LEFT	696.1146	25.2	0.1	Probable_Lie	LEFT	RIGHT	1	876.5407	108	55:05.2
79	Self	S200306	0.666666667	2	1	2	1	0.6	1216.666669	1216.666669	1500.000003	1933.333337	Minor	Good_deeds	42	You have sold illegal drugs	C2_3	0.2	Hard	I1_54	3	Arabi is the oldest surviving breed of horse	0.0	Yes	RIGHT	166.5051	RIGHT	36.6948	RIGHT	2444.0902	LEFT	1103.1672	25.8	0.6	Probable_Lie	RIGHT	RIGHT	2	565.2115	109	55:27.9
122	Computer	S200306	0.666666667	2	1	1	2	0.3	1150.000002	1216.666669	2066.666671	1783.333337	Minor	Good_deeds	8	You have been sued	C1_30	1.0	Hard	I1_4	25	Singapore is a poor country	0.666666667	Yes	RIGHT	49.004	RIGHT	658.5614	LEFT	767.5582	LEFT	730.5831	26.1	0.3	Probable_Truth	RIGHT	RIGHT	4	760.6394732	110	55:49.7
113	Computer	S200306	0.666666667	1	2	1	2	0.6	1000.000002	1350.000003	2500.000005	1933.333337	Minor	Wrong_doings	48	You have faked an illness	C1_29	1.0	Hard	I1_3	36	Saturn's rings are between 30 and 300 feet thick	1.0	Yes	LEFT	124.5422	LEFT	279.4524	RIGHT	2319.3563	LEFT	820.9021	26.1	0.6	Probable_Lie	LEFT	RIGHT	1	659.0861112	111	56:13.2
11	Self	S200306	0.5	2	1	1	2	0.2	1350.000003	1150.000002	2216.666671	1783.333337	Minor	Good_deeds	13	You have rescued others from a catastrophe	C2_13	0.85	Hard	I1_50	48	A caterpillar has more muscle than a human	1.0	Yes	RIGHT	23.8694	RIGHT	93.9887	LEFT	1853.7457	RIGHT	2537.0654	26.3	0.2	Probable_Truth	RIGHT	LEFT	2	772.7352	112	56:37.6
25	Self	S200306	0.666666667	2	1	1	2	0.7	1350.000003	1150.000002	2350.000005	2500.000005	Minor	Wrong_doings	39	You have given way to the handicapped	C1_39	0.05	Easy	I1_47	4	Most plants emit oxygen in the day	0.0	No	RIGHT	271.7688	RIGHT	203.8174	RIGHT	2030.9097	RIGHT	1669.9531	27.0	0.7	Probable_Lie	RIGHT	RIGHT	2	465.2186	113	57:02.2
40	Self	S200306	0.833333333	2	1	1	2	0.7	1350.000003	1216.666669	1650.000003	1783.333337	Minor	Good_deeds	8	You have gossiped about your best friend	C2_2	0.65	Hard	I2_1	2	"Statue of Liberty is 151 feet tall"	0.0	No	RIGHT	431.8069	RIGHT	342.4197	RIGHT	2023.3552	LEFT	978.7243	27.7	0.7	Probable_Lie	RIGHT	RIGHT	1	382.9596	114	57:24.9
51	Self	S200306	0.5	1	2	1	2	0.7	1000.000002	1000.000002	1650.000003	1650.000003	Minor	Good_deeds	39	You have held the door open for a stranger	C2_20	0.95	Easy	I1_10	21	The hyoid bone is the only jointless bone	0.833333333	Yes	LEFT	446.5408	RIGHT	55.7798	RIGHT	2382.9967	RIGHT	1078.7907	27.0	0.7	Probable_Lie	LEFT	LEFT	4	494.9296	115	57:47.2
24	Self	S200306	0.666666667	2	1	1	2	0.2	1283.333336	1500.000003	2500.000005	1933.333337	Minor	Wrong_doings	5	You have pretended to be busy to avoid a social situation	C2_8	0.0	Easy	I2_56	47	Teddy Roosevelt was the youngest US President	0.666666667	Yes	RIGHT	33.0045	RIGHT	547.9752	RIGHT	1358.9972	LEFT	1660.69	27.2	0.2	Probable_Lie	RIGHT	RIGHT	2	540.4827	116	58:11.2
114	Computer	S200306	0.666666667	1	2	1	2	0.4	1150.000002	1283.333336	1783.333337	2350.000005	Major	Good_deeds	46	You have started an NGO using your savings	C1_37	0.85	Easy	I2_38	8	It is snowing outside now	0.0	Yes	RIGHT	107.6755	RIGHT	95.6271	LEFT	784.297	RIGHT	1787.5781	27.6	0.4	Probable_Truth	LEFT	LEFT	1	655.3501599	117	58:33.7
107	Computer	S200306	0.5	2	1	1	2	0.5	1500.000003	1000.000002	2066.666671	2066.666671	Minor	Good_deeds	13	You have rescued others from a catastrophe	C2_13	0.85	Hard	I1_50	48	A caterpillar has more muscle than a human	1.0	Yes	LEFT	71.8589	LEFT	538.519	LEFT	967.212	RIGHT	861.6021	27.6	0.5	Probable_Lie	RIGHT	LEFT	5	644.9987915	118	58:56.0
2	Self	S200306	0.5	1	2	1	2	0.1	1500.000003	1150.000002	1500.000003	2066.666671	Minor	Good_deeds	36	You have sorted your trash into recycling bin	C2_36	0.05	Easy	I1_60	60	Nanyang Technological University is in Australia	0.722222222	Yes	LEFT	556.2573	RIGHT	383.7201	LEFT	935.7336	RIGHT	886.2015	27.5	0.1	Probable_Lie	LEFT	LEFT	4	669.8274	119	59:18.3
75	Self	S200306	0.666666667	2	1	1	2	0.3	1350.000003	1350.000003	2216.666671	2066.666671	Minor	Wrong_doings	60	You have returned your trays in food courts	C2_9	0.0	Easy	I1_24	5	Mozambique is the world's poorest country	0.888888889	No	RIGHT	24.7543	RIGHT	432.196	LEFT	2686.6478	RIGHT	1004.3613	27.8	0.3	Probable_Truth	RIGHT	RIGHT	6	380.3441	120	59:42.4
76	Self	S200306	0.666666667	2	1	2	1	0.1	1066.666669	1500.000003	2500.000005	1783.333337	Major	Wrong_doings	59	You have deceived a loved one	C2_60	0.9	Easy	I2_33	54	There are 9 rings in the Olympic flag	0.833333333	No	RIGHT	152.4972	RIGHT	253.8441	LEFT	1136.774	LEFT	1303.4981	27.9	0.1	Probable_Truth	LEFT	LEFT	2	433.0673	121	00:05.1
115	Computer	S200306	0.666666667	1	2	1	2	0.2	1500.000003	1000.000002	2066.666671	1783.333337	Major	Good_deeds	4	You have eaten something in the MRT train	C2_48	0.0	Hard	I1_12	3	China is a part of Asia	1.0	No	RIGHT	524.9415	LEFT	87.7846	RIGHT	1056.0704	LEFT	1409.424	27.9	0.2	Probable_Truth	RIGHT	LEFT	2	617.5622233	122	00:27.7
65	Self	S200306	0.666666667	1	2	1	2	0.1	1150.000002	1216.666669	2500.000005	1933.333337	Major	Good_deeds	40	You have let a homeless man into your house	C2_57	0.9	Hard	I2_55	26	Mageirocophobia is a fear of deathly disease	0.944444444	Yes	LEFT	780.4565	RIGHT	711.6212	RIGHT	1422.6884	RIGHT	1894.2583	27.8	0.1	Probable_Lie	RIGHT	RIGHT	1	631.5502	123	00:52.5
140	Computer	S200306	0.833333333	2	1	2	1	0.7	1150.000002	1350.000003	1783.333337	2066.666671	Major	Wrong_doings	2	You have risked your life to save another person's life	C2_11	0.05	Easy	I1_19	58	There are 6 million animal species on Earth	0.888888889	Yes	LEFT	368.8296	LEFT	706.9036	RIGHT	1341.2862	RIGHT	886.5616	27.8	0.7	Probable_Lie	RIGHT	RIGHT	1	539.8801231	124	01:15.2
62	Self	S200306	0.5	2	1	2	1	0.2	1283.333336	1500.000003	2350.000005	2350.000005	Major	Wrong_doings	35	You have a non-judgmental attitude towards everyone	C1_57	1.0	Hard	I1_44	25	There are 20 bones in the human skull	0.055555556	Yes	RIGHT	31.3865	RIGHT	347.3523	LEFT	1915.6817	RIGHT	1383.0316	28.0	0.2	Probable_Lie	LEFT	RIGHT	3	510.2486	125	01:39.5
9	Self	S200306	0.5	2	1	1	2	0.3	1433.333336	1216.666669	1500.000003	1650.000003	Major	Good_deeds	54	You have helped your parents when asked to	C1_6	0.05	Easy	I2_43	50	R. Amundsen discovered the South Pole	0.0	Yes	RIGHT	31.008	RIGHT	222.1023	LEFT	1566.7612	RIGHT	1280.0499	28.3	0.3	Probable_Truth	RIGHT	RIGHT	4	534.4202	126	02:01.5
132	Computer	S200306	0.833333333	1	2	2	1	0.4	1000.000002	1283.333336	2216.666671	1933.333337	Minor	Good_deeds	22	You have sheltered others from disasters	C2_10	0.95	Hard	I1_9	48	Brazil is in South America	0.0	Yes	RIGHT	131.7324	RIGHT	87.7558	RIGHT	1470.2028	RIGHT	854.2296	28.7	0.4	Probable_Truth	LEFT	LEFT	1	503.3192465	127	02:23.6
121	Computer	S200306	0.666666667	2	1	1	2	0.8	1500.000003	1500.000003	2350.000005	1500.000003	Minor	Wrong_doings	39	You have given way to the handicapped	C1_39	0.05	Easy	I1_47	4	Most plants emit oxygen in the day	0.0	No	RIGHT	48.6965	RIGHT	474.3547	RIGHT	880.6865	RIGHT	1029.236	29.5	0.8	Probable_Truth	RIGHT	RIGHT	6	883.6041313	128	02:46.3
17	Self	S200306	0.666666667	1	2	1	2	0.5	1150.000002	1433.333336	1650.000003	1650.000003	Minor	Wrong_doings	48	You have faked an illness	C1_29	1.0	Hard	I1_3	36	Saturn's rings are between 30 and 300 feet thick	1.0	Yes	RIGHT	382.8352	RIGHT	86.8547	RIGHT	1535.5823	LEFT	806.175	30.0	0.5	Probable_Truth	RIGHT	RIGHT	6	432.8579	129	03:08.0
